symbol,date,open,high,low,close,volume,adjclose,splits
RCEL,2012-05-14,26.649999618530273,26.649999618530273,25.0,25.0,2020,25.0,0.0
RCEL,2012-05-15,27.450000762939453,27.450000762939453,26.25,26.25,1380,26.25,0.0
RCEL,2012-05-16,26.0,26.0,24.75,25.75,1860,25.75,0.0
RCEL,2012-05-17,26.0,27.149999618530273,26.0,27.149999618530273,360,27.149999618530273,0.0
RCEL,2012-05-18,25.399999618530273,25.399999618530273,24.0,24.0,700,24.0,0.0
RCEL,2012-05-21,25.299999237060547,25.549999237060547,25.299999237060547,25.299999237060547,180,25.299999237060547,0.0
RCEL,2012-05-22,25.700000762939453,25.700000762939453,24.5,25.25,180,25.25,0.0
RCEL,2012-05-23,23.049999237060547,23.049999237060547,21.25,22.25,3400,22.25,0.0
RCEL,2012-05-24,22.25,22.25,22.25,22.25,0,22.25,0.0
RCEL,2012-05-25,23.200000762939453,23.200000762939453,22.75,22.75,880,22.75,0.0
RCEL,2012-05-29,22.200000762939453,22.200000762939453,20.149999618530273,22.200000762939453,1100,22.200000762939453,0.0
RCEL,2012-05-30,21.0,21.0,20.5,21.0,300,21.0,0.0
RCEL,2012-05-31,21.5,21.5,21.5,21.5,500,21.5,0.0
RCEL,2012-06-01,20.850000381469727,20.850000381469727,20.0,20.5,820,20.5,0.0
RCEL,2012-06-04,19.549999237060547,19.549999237060547,18.0,18.0,2200,18.0,0.0
RCEL,2012-06-05,18.049999237060547,19.5,18.049999237060547,19.5,320,19.5,0.0
RCEL,2012-06-06,20.5,20.649999618530273,20.100000381469727,20.649999618530273,680,20.649999618530273,0.0
RCEL,2012-06-07,20.75,21.049999237060547,20.75,21.049999237060547,1540,21.049999237060547,0.0
RCEL,2012-06-08,21.5,22.200000762939453,21.5,22.200000762939453,500,22.200000762939453,0.0
RCEL,2012-06-11,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,200,21.799999237060547,0.0
RCEL,2012-06-12,21.100000381469727,21.100000381469727,20.850000381469727,21.0,1640,21.0,0.0
RCEL,2012-06-13,21.200000762939453,21.200000762939453,20.25,20.399999618530273,1040,20.399999618530273,0.0
RCEL,2012-06-14,20.600000381469727,20.600000381469727,20.5,20.5,420,20.5,0.0
RCEL,2012-06-15,21.149999618530273,21.149999618530273,21.100000381469727,21.100000381469727,180,21.100000381469727,0.0
RCEL,2012-06-18,20.5,21.0,20.399999618530273,21.0,900,21.0,0.0
RCEL,2012-06-19,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,100,20.700000762939453,0.0
RCEL,2012-06-20,20.0,20.0,20.0,20.0,100,20.0,0.0
RCEL,2012-06-21,20.0,20.0,20.0,20.0,200,20.0,0.0
RCEL,2012-06-22,20.0,20.0,20.0,20.0,0,20.0,0.0
RCEL,2012-06-25,17.600000381469727,19.5,17.600000381469727,19.5,700,19.5,0.0
RCEL,2012-06-26,19.5,19.5,19.5,19.5,0,19.5,0.0
RCEL,2012-06-27,19.5,19.5,19.5,19.5,0,19.5,0.0
RCEL,2012-06-28,19.0,19.5,19.0,19.5,460,19.5,0.0
RCEL,2012-06-29,20.0,20.649999618530273,20.0,20.649999618530273,420,20.649999618530273,0.0
RCEL,2012-07-02,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,40,19.950000762939453,0.0
RCEL,2012-07-03,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0,19.950000762939453,0.0
RCEL,2012-07-05,20.25,20.25,20.0,20.0,1500,20.0,0.0
RCEL,2012-07-06,19.5,19.5,19.25,19.25,180,19.25,0.0
RCEL,2012-07-09,18.850000381469727,20.399999618530273,18.850000381469727,20.399999618530273,180,20.399999618530273,0.0
RCEL,2012-07-10,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,0,20.399999618530273,0.0
RCEL,2012-07-11,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,0,20.399999618530273,0.0
RCEL,2012-07-12,19.399999618530273,19.399999618530273,18.549999237060547,18.549999237060547,1180,18.549999237060547,0.0
RCEL,2012-07-13,18.950000762939453,20.0,18.950000762939453,20.0,480,20.0,0.0
RCEL,2012-07-16,20.0,20.0,20.0,20.0,0,20.0,0.0
RCEL,2012-07-17,20.0,20.0,20.0,20.0,260,20.0,0.0
RCEL,2012-07-18,20.0,20.0,20.0,20.0,0,20.0,0.0
RCEL,2012-07-19,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,200,19.950000762939453,0.0
RCEL,2012-07-20,19.75,19.75,19.649999618530273,19.649999618530273,420,19.649999618530273,0.0
RCEL,2012-07-23,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,40,19.950000762939453,0.0
RCEL,2012-07-24,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0,19.950000762939453,0.0
RCEL,2012-07-25,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0,19.950000762939453,0.0
RCEL,2012-07-26,18.549999237060547,18.549999237060547,18.25,18.25,1140,18.25,0.0
RCEL,2012-07-27,18.5,18.5,18.0,18.450000762939453,400,18.450000762939453,0.0
RCEL,2012-07-30,18.100000381469727,18.600000381469727,18.100000381469727,18.600000381469727,2920,18.600000381469727,0.0
RCEL,2012-07-31,17.75,18.0,17.75,18.0,1220,18.0,0.0
RCEL,2012-08-01,18.0,18.0,18.0,18.0,0,18.0,0.0
RCEL,2012-08-02,17.399999618530273,17.600000381469727,17.399999618530273,17.600000381469727,1220,17.600000381469727,0.0
RCEL,2012-08-03,17.75,17.75,17.75,17.75,520,17.75,0.0
RCEL,2012-08-06,17.75,17.75,17.0,17.0,1280,17.0,0.0
RCEL,2012-08-07,17.0,17.0,16.049999237060547,16.049999237060547,660,16.049999237060547,0.0
RCEL,2012-08-08,16.25,16.25,16.100000381469727,16.100000381469727,300,16.100000381469727,0.0
RCEL,2012-08-09,15.899999618530273,16.0,15.899999618530273,15.949999809265137,1120,15.949999809265137,0.0
RCEL,2012-08-10,15.0,15.050000190734863,14.5,14.800000190734863,2080,14.800000190734863,0.0
RCEL,2012-08-13,14.050000190734863,14.75,14.050000190734863,14.75,1360,14.75,0.0
RCEL,2012-08-14,14.75,16.600000381469727,14.75,16.299999237060547,1500,16.299999237060547,0.0
RCEL,2012-08-15,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,1000,13.899999618530273,0.0
RCEL,2012-08-16,15.0,15.0,15.0,15.0,240,15.0,0.0
RCEL,2012-08-17,15.0,15.0,15.0,15.0,0,15.0,0.0
RCEL,2012-08-20,13.399999618530273,13.449999809265137,13.399999618530273,13.449999809265137,60,13.449999809265137,0.0
RCEL,2012-08-21,15.75,15.75,15.75,15.75,160,15.75,0.0
RCEL,2012-08-22,13.399999618530273,16.25,13.399999618530273,16.25,1520,16.25,0.0
RCEL,2012-08-23,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,100,15.699999809265137,0.0
RCEL,2012-08-24,15.699999809265137,15.699999809265137,15.699999809265137,15.699999809265137,0,15.699999809265137,0.0
RCEL,2012-08-27,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,200,14.600000381469727,0.0
RCEL,2012-08-28,14.75,14.75,14.75,14.75,300,14.75,0.0
RCEL,2012-08-29,14.75,14.75,14.75,14.75,0,14.75,0.0
RCEL,2012-08-30,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,40,14.600000381469727,0.0
RCEL,2012-08-31,14.600000381469727,14.800000190734863,14.600000381469727,14.800000190734863,200,14.800000190734863,0.0
RCEL,2012-09-04,15.100000381469727,15.100000381469727,15.100000381469727,15.100000381469727,20,15.100000381469727,0.0
RCEL,2012-09-05,13.600000381469727,13.600000381469727,12.449999809265137,12.449999809265137,5160,12.449999809265137,0.0
RCEL,2012-09-06,12.25,14.100000381469727,12.25,14.0,2320,14.0,0.0
RCEL,2012-09-07,13.25,13.25,12.25,12.25,780,12.25,0.0
RCEL,2012-09-10,12.25,12.25,12.25,12.25,0,12.25,0.0
RCEL,2012-09-11,12.25,14.199999809265137,12.25,14.0,2940,14.0,0.0
RCEL,2012-09-12,14.0,14.0,12.5,12.5,900,12.5,0.0
RCEL,2012-09-13,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,720,13.899999618530273,0.0
RCEL,2012-09-14,14.0,14.25,13.850000381469727,13.850000381469727,1060,13.850000381469727,0.0
RCEL,2012-09-17,13.75,13.75,13.75,13.75,100,13.75,0.0
RCEL,2012-09-18,13.600000381469727,14.0,13.600000381469727,14.0,620,14.0,0.0
RCEL,2012-09-19,13.300000190734863,13.399999618530273,13.300000190734863,13.300000190734863,700,13.300000190734863,0.0
RCEL,2012-09-20,13.300000190734863,13.300000190734863,13.300000190734863,13.300000190734863,0,13.300000190734863,0.0
RCEL,2012-09-21,13.5,13.5,13.350000381469727,13.350000381469727,340,13.350000381469727,0.0
RCEL,2012-09-24,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,200,13.850000381469727,0.0
RCEL,2012-09-25,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,80,12.649999618530273,0.0
RCEL,2012-09-26,13.850000381469727,13.850000381469727,13.0,13.0,380,13.0,0.0
RCEL,2012-09-27,13.0,13.0,13.0,13.0,0,13.0,0.0
RCEL,2012-09-28,13.0,13.0,13.0,13.0,0,13.0,0.0
RCEL,2012-10-01,13.850000381469727,14.199999809265137,13.600000381469727,13.600000381469727,2400,13.600000381469727,0.0
RCEL,2012-10-02,13.899999618530273,13.899999618530273,13.5,13.5,180,13.5,0.0
RCEL,2012-10-03,14.25,14.600000381469727,14.25,14.550000190734863,400,14.550000190734863,0.0
RCEL,2012-10-04,13.949999809265137,13.949999809265137,13.75,13.75,1300,13.75,0.0
RCEL,2012-10-05,13.75,13.75,13.75,13.75,0,13.75,0.0
RCEL,2012-10-08,13.75,13.75,13.149999618530273,13.149999618530273,900,13.149999618530273,0.0
RCEL,2012-10-09,13.800000190734863,13.800000190734863,13.75,13.75,500,13.75,0.0
RCEL,2012-10-10,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,80,14.399999618530273,0.0
RCEL,2012-10-11,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,0,14.399999618530273,0.0
RCEL,2012-10-12,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,240,15.199999809265137,0.0
RCEL,2012-10-15,14.5,14.949999809265137,14.5,14.75,460,14.75,0.0
RCEL,2012-10-16,15.100000381469727,15.100000381469727,15.0,15.0,320,15.0,0.0
RCEL,2012-10-17,15.399999618530273,15.399999618530273,14.5,14.5,4480,14.5,0.0
RCEL,2012-10-18,14.5,14.5,14.25,14.25,780,14.25,0.0
RCEL,2012-10-19,13.649999618530273,14.399999618530273,13.649999618530273,14.0,880,14.0,0.0
RCEL,2012-10-22,14.300000190734863,14.300000190734863,13.649999618530273,13.649999618530273,700,13.649999618530273,0.0
RCEL,2012-10-23,15.5,15.5,14.25,14.25,700,14.25,0.0
RCEL,2012-10-24,14.25,14.25,14.25,14.25,0,14.25,0.0
RCEL,2012-10-25,14.25,14.25,14.25,14.25,0,14.25,0.0
RCEL,2012-10-26,14.149999618530273,14.149999618530273,13.5,13.5,920,13.5,0.0
RCEL,2012-10-31,13.600000381469727,13.600000381469727,13.5,13.5,740,13.5,0.0
RCEL,2012-11-01,13.5,13.5,13.5,13.5,0,13.5,0.0
RCEL,2012-11-02,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,60,14.649999618530273,0.0
RCEL,2012-11-05,14.0,14.0,13.0,13.899999618530273,3240,13.899999618530273,0.0
RCEL,2012-11-06,13.350000381469727,13.350000381469727,12.899999618530273,13.25,3980,13.25,0.0
RCEL,2012-11-07,13.100000381469727,13.100000381469727,12.850000381469727,12.850000381469727,700,12.850000381469727,0.0
RCEL,2012-11-08,13.5,13.5,12.75,12.75,2500,12.75,0.0
RCEL,2012-11-09,13.100000381469727,13.100000381469727,13.050000190734863,13.050000190734863,280,13.050000190734863,0.0
RCEL,2012-11-12,13.0,13.0,13.0,13.0,40,13.0,0.0
RCEL,2012-11-13,12.75,13.0,12.5,12.600000381469727,500,12.600000381469727,0.0
RCEL,2012-11-14,12.550000190734863,12.550000190734863,11.899999618530273,12.399999618530273,660,12.399999618530273,0.0
RCEL,2012-11-15,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,200,11.600000381469727,0.0
RCEL,2012-11-16,12.25,12.5,12.149999618530273,12.149999618530273,1820,12.149999618530273,0.0
RCEL,2012-11-19,12.699999809265137,12.899999618530273,12.5,12.899999618530273,1160,12.899999618530273,0.0
RCEL,2012-11-20,12.25,13.0,12.25,13.0,600,13.0,0.0
RCEL,2012-11-21,13.0,13.0,13.0,13.0,500,13.0,0.0
RCEL,2012-11-23,13.0,13.0,13.0,13.0,260,13.0,0.0
RCEL,2012-11-26,13.0,13.0,12.949999809265137,12.949999809265137,380,12.949999809265137,0.0
RCEL,2012-11-27,12.699999809265137,12.699999809265137,12.649999618530273,12.649999618530273,100,12.649999618530273,0.0
RCEL,2012-11-28,13.0,13.0,13.0,13.0,140,13.0,0.0
RCEL,2012-11-29,14.5,14.5,14.5,14.5,120,14.5,0.0
RCEL,2012-11-30,14.5,14.5,14.5,14.5,0,14.5,0.0
RCEL,2012-12-03,14.350000381469727,14.5,14.300000190734863,14.300000190734863,180,14.300000190734863,0.0
RCEL,2012-12-04,14.25,14.25,13.5,13.5,220,13.5,0.0
RCEL,2012-12-05,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,40,13.850000381469727,0.0
RCEL,2012-12-06,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,0,13.850000381469727,0.0
RCEL,2012-12-07,13.350000381469727,13.649999618530273,13.350000381469727,13.649999618530273,460,13.649999618530273,0.0
RCEL,2012-12-10,13.600000381469727,13.649999618530273,13.600000381469727,13.649999618530273,80,13.649999618530273,0.0
RCEL,2012-12-11,13.449999809265137,13.449999809265137,13.449999809265137,13.449999809265137,40,13.449999809265137,0.0
RCEL,2012-12-12,13.5,13.600000381469727,13.5,13.600000381469727,800,13.600000381469727,0.0
RCEL,2012-12-13,13.449999809265137,13.75,13.449999809265137,13.75,140,13.75,0.0
RCEL,2012-12-14,13.350000381469727,13.75,13.350000381469727,13.75,100,13.75,0.0
RCEL,2012-12-17,13.75,13.75,13.75,13.75,0,13.75,0.0
RCEL,2012-12-18,13.350000381469727,13.350000381469727,13.300000190734863,13.300000190734863,280,13.300000190734863,0.0
RCEL,2012-12-19,12.899999618530273,12.899999618530273,12.800000190734863,12.850000381469727,1640,12.850000381469727,0.0
RCEL,2012-12-20,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,240,12.850000381469727,0.0
RCEL,2012-12-21,12.800000190734863,12.800000190734863,12.649999618530273,12.800000190734863,940,12.800000190734863,0.0
RCEL,2012-12-24,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,40,12.649999618530273,0.0
RCEL,2012-12-26,12.949999809265137,13.050000190734863,12.850000381469727,13.050000190734863,600,13.050000190734863,0.0
RCEL,2012-12-27,12.75,12.949999809265137,12.699999809265137,12.949999809265137,900,12.949999809265137,0.0
RCEL,2012-12-28,12.649999618530273,12.649999618530273,12.5,12.5,540,12.5,0.0
RCEL,2012-12-31,12.5,12.5,12.5,12.5,0,12.5,0.0
RCEL,2013-01-02,12.649999618530273,12.649999618530273,12.649999618530273,12.649999618530273,40,12.649999618530273,0.0
RCEL,2013-01-03,12.5,12.5,12.5,12.5,40,12.5,0.0
RCEL,2013-01-04,12.850000381469727,12.850000381469727,12.800000190734863,12.800000190734863,1000,12.800000190734863,0.0
RCEL,2013-01-07,12.300000190734863,12.449999809265137,12.300000190734863,12.449999809265137,980,12.449999809265137,0.0
RCEL,2013-01-08,11.300000190734863,12.75,11.300000190734863,12.75,80,12.75,0.0
RCEL,2013-01-09,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,20,12.850000381469727,0.0
RCEL,2013-01-10,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,600,12.399999618530273,0.0
RCEL,2013-01-11,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,0,12.399999618530273,0.0
RCEL,2013-01-14,12.300000190734863,12.350000381469727,12.300000190734863,12.350000381469727,340,12.350000381469727,0.0
RCEL,2013-01-15,12.350000381469727,12.5,12.350000381469727,12.5,980,12.5,0.0
RCEL,2013-01-16,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,60,12.300000190734863,0.0
RCEL,2013-01-17,12.449999809265137,12.5,12.449999809265137,12.5,2380,12.5,0.0
RCEL,2013-01-18,12.350000381469727,12.449999809265137,12.25,12.449999809265137,100,12.449999809265137,0.0
RCEL,2013-01-22,12.399999618530273,12.399999618530273,12.25,12.25,320,12.25,0.0
RCEL,2013-01-23,12.300000190734863,12.649999618530273,12.25,12.600000381469727,1460,12.600000381469727,0.0
RCEL,2013-01-24,12.100000381469727,12.350000381469727,12.100000381469727,12.350000381469727,2220,12.350000381469727,0.0
RCEL,2013-01-25,12.75,12.75,12.399999618530273,12.399999618530273,1100,12.399999618530273,0.0
