symbol,date,open,high,low,close,volume,adjclose,splits
RCSL4.SA,2000-01-07,25573.888671875,27098.16015625,25573.888671875,25573.888671875,0.0,25573.888671875,0.0
RCSL4.SA,2000-01-10,25573.888671875,28791.794921875,25573.888671875,25573.888671875,0.0,25573.888671875,0.0
RCSL4.SA,2000-01-11,1947.977294921875,1947.977294921875,1947.977294921875,1947.977294921875,1632.0,1947.977294921875,0.0
RCSL4.SA,2000-01-12,1960.2286376953125,1960.2286376953125,1960.2286376953125,1960.2286376953125,816.0,1960.2286376953125,0.0
RCSL4.SA,2000-01-13,1960.2286376953125,1960.2286376953125,1960.2286376953125,1960.2286376953125,0.0,1960.2286376953125,0.0
RCSL4.SA,2000-01-14,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,816.0,1849.9658203125,0.0
RCSL4.SA,2000-01-17,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,489.0,1849.9658203125,0.0
RCSL4.SA,2000-01-18,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,0.0,1849.9658203125,0.0
RCSL4.SA,2000-01-19,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,2448.0,1849.9658203125,0.0
RCSL4.SA,2000-01-20,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,0.0,1849.9658203125,0.0
RCSL4.SA,2000-01-21,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,0.0,1849.9658203125,0.0
RCSL4.SA,2000-01-24,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,0.0,1849.9658203125,0.0
RCSL4.SA,2000-01-25,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,0.0,1849.9658203125,0.0
RCSL4.SA,2000-01-26,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,816.0,1849.9658203125,0.0
RCSL4.SA,2000-01-27,1849.9658203125,1849.9658203125,1849.9658203125,1849.9658203125,0.0,1849.9658203125,0.0
RCSL4.SA,2000-01-28,1715.2000732421875,1898.9715576171875,1715.2000732421875,1898.9715576171875,8162.0,1898.9715576171875,0.0
RCSL4.SA,2000-01-31,1898.9715576171875,1898.9715576171875,1898.9715576171875,1898.9715576171875,0.0,1898.9715576171875,0.0
RCSL4.SA,2000-02-01,1898.9715576171875,1898.9715576171875,1898.9715576171875,1898.9715576171875,0.0,1898.9715576171875,0.0
RCSL4.SA,2000-02-02,1898.9715576171875,1898.9715576171875,1898.9715576171875,1898.9715576171875,0.0,1898.9715576171875,0.0
RCSL4.SA,2000-02-03,1898.9715576171875,1898.9715576171875,1898.9715576171875,1898.9715576171875,0.0,1898.9715576171875,0.0
RCSL4.SA,2000-02-04,1960.2286376953125,1960.2286376953125,1960.2286376953125,1960.2286376953125,408.0,1960.2286376953125,0.0
RCSL4.SA,2000-02-07,1960.2286376953125,1960.2286376953125,1960.2286376953125,1960.2286376953125,0.0,1960.2286376953125,0.0
