symbol,date,open,high,low,close,volume,adjclose,splits
GWH,2021-01-04,153.0,153.75,151.5,151.5,6307,151.5,0.0
GWH,2021-01-05,153.0,153.4499969482422,152.25,153.22500610351562,14793,153.22500610351562,0.0
GWH,2021-01-06,153.0,153.60000610351562,152.5500030517578,153.60000610351562,1087,153.60000610351562,0.0
GWH,2021-01-07,153.0,156.75,153.0,155.10000610351562,3713,155.10000610351562,0.0
GWH,2021-01-08,156.0,156.75,154.5,154.64999389648438,3940,154.64999389648438,0.0
GWH,2021-01-11,154.5,156.3000030517578,153.75,156.3000030517578,4900,156.3000030517578,0.0
GWH,2021-01-12,156.75,159.89999389648438,156.14999389648438,157.64999389648438,3693,157.64999389648438,0.0
GWH,2021-01-13,158.25,161.25,157.9499969482422,159.75,8247,159.75,0.0
GWH,2021-01-14,160.1999969482422,161.25,157.8000030517578,159.0,37860,159.0,0.0
GWH,2021-01-15,159.75,162.0749969482422,158.10000610351562,159.4499969482422,21900,159.4499969482422,0.0
GWH,2021-01-19,160.1999969482422,160.1999969482422,157.1999969482422,157.64999389648438,11880,157.64999389648438,0.0
GWH,2021-01-20,157.64999389648438,164.25,157.64999389648438,159.75,8773,159.75,0.0
GWH,2021-01-21,162.75,163.9499969482422,158.39999389648438,159.14999389648438,12040,159.14999389648438,0.0
GWH,2021-01-22,159.14999389648438,165.75,159.14999389648438,160.1999969482422,17773,160.1999969482422,0.0
GWH,2021-01-25,171.60000610351562,171.60000610351562,161.6999969482422,163.5,37953,163.5,0.0
GWH,2021-01-26,165.4499969482422,165.97500610351562,156.75,157.35000610351562,18667,157.35000610351562,0.0
GWH,2021-01-27,156.60000610351562,157.1999969482422,153.0,154.0500030517578,29507,154.0500030517578,0.0
GWH,2021-01-28,154.64999389648438,157.5,152.25,154.5,11667,154.5,0.0
GWH,2021-01-29,156.14999389648438,157.5,154.35000610351562,155.25,5333,155.25,0.0
GWH,2021-02-01,157.5,159.0,156.75,158.25,4833,158.25,0.0
GWH,2021-02-02,158.25,161.25,158.25,160.1999969482422,22160,160.1999969482422,0.0
GWH,2021-02-03,161.10000610351562,162.0,159.75,160.9499969482422,19220,160.9499969482422,0.0
GWH,2021-02-04,162.14999389648438,162.75,160.1999969482422,161.10000610351562,3840,161.10000610351562,0.0
