symbol,date,open,high,low,close,volume,adjclose,splits
NKTR,2000-01-03,321.5625,322.5,305.625,312.65625,7173,312.65625,0.0
NKTR,2000-01-04,307.5,343.59375,306.5625,330.0,36133,330.0,0.0
NKTR,2000-01-05,330.234375,330.46875,315.0,330.234375,12040,330.234375,0.0
NKTR,2000-01-06,330.9375,345.0,325.3125,342.65625,13533,342.65625,0.0
NKTR,2000-01-07,345.0,369.375,329.0625,345.0,30547,345.0,0.0
NKTR,2000-01-10,351.09375,385.78125,349.21875,375.0,35493,375.0,0.0
NKTR,2000-01-11,392.8125,406.875,375.0,377.8125,33560,377.8125,0.0
NKTR,2000-01-12,385.3125,391.875,377.8125,391.875,15760,391.875,0.0
NKTR,2000-01-13,403.59375,423.75,403.125,415.3125,51267,415.3125,0.0
NKTR,2000-01-14,426.5625,451.875,425.625,451.875,99453,451.875,0.0
NKTR,2000-01-18,455.625,560.625,446.25,503.4375,107547,503.4375,0.0
NKTR,2000-01-19,551.25,563.4375,496.875,535.3125,108733,535.3125,0.0
NKTR,2000-01-20,548.4375,551.25,509.0625,541.875,62467,541.875,0.0
NKTR,2000-01-21,541.40625,542.8125,513.75,541.875,37107,541.875,0.0
NKTR,2000-01-24,528.75,607.5,526.875,561.5625,55053,561.5625,0.0
NKTR,2000-01-25,562.96875,568.125,543.75,547.03125,51000,547.03125,0.0
NKTR,2000-01-26,546.09375,547.5,483.75,495.0,32987,495.0,0.0
NKTR,2000-01-27,471.5625,476.25,452.8125,461.25,43307,461.25,0.0
NKTR,2000-01-28,457.5,489.375,446.25,465.9375,24067,465.9375,0.0
NKTR,2000-01-31,461.25,462.1875,412.5,438.28125,78440,438.28125,0.0
NKTR,2000-02-01,438.28125,438.75,414.375,435.0,73013,435.0,0.0
NKTR,2000-02-02,439.6875,502.5,434.0625,496.40625,275347,496.40625,0.0
NKTR,2000-02-03,489.375,511.40625,482.8125,493.125,92560,493.125,0.0
NKTR,2000-02-04,487.5,537.1875,487.5,533.90625,335107,533.90625,0.0
NKTR,2000-02-07,531.09375,562.5,516.5625,555.0,121600,555.0,0.0
NKTR,2000-02-08,570.0,618.75,564.375,611.25,192120,611.25,0.0
NKTR,2000-02-09,622.5,660.9375,620.15625,638.4375,116640,638.4375,0.0
NKTR,2000-02-10,633.75,642.1875,598.125,636.5625,83747,636.5625,0.0
NKTR,2000-02-11,633.75,633.75,607.5,610.78125,54413,610.78125,0.0
NKTR,2000-02-14,608.671875,609.375,592.5,609.375,52120,609.375,0.0
NKTR,2000-02-15,605.15625,610.3125,599.0625,610.3125,38680,610.3125,0.0
NKTR,2000-02-16,612.1875,670.3125,601.875,670.3125,63293,670.3125,0.0
NKTR,2000-02-17,690.46875,780.0,690.0,777.65625,167013,777.65625,0.0
NKTR,2000-02-18,786.5625,822.65625,746.25,750.9375,103800,750.9375,0.0
NKTR,2000-02-22,765.9375,784.6875,632.8125,709.21875,83773,709.21875,0.0
NKTR,2000-02-23,705.0,717.1875,644.0625,708.28125,62200,708.28125,0.0
NKTR,2000-02-24,698.4375,716.25,674.0625,703.59375,66133,703.59375,0.0
NKTR,2000-02-25,701.25,739.6875,699.375,735.9375,72800,735.9375,0.0
NKTR,2000-02-28,746.953125,818.4375,741.5625,742.5,97640,742.5,0.0
NKTR,2000-02-29,765.0,789.375,747.1875,759.375,37667,759.375,0.0
NKTR,2000-03-01,791.25,806.25,750.9375,766.875,29293,766.875,0.0
NKTR,2000-03-02,776.71875,813.75,772.5,789.375,56413,789.375,0.0
NKTR,2000-03-03,807.1875,816.5625,796.875,811.40625,32840,811.40625,0.0
NKTR,2000-03-06,795.0,886.875,795.0,886.875,94173,886.875,0.0
NKTR,2000-03-07,915.0,1061.25,910.3125,949.6875,81067,949.6875,0.0
NKTR,2000-03-08,922.5,960.0,896.25,924.375,57880,924.375,0.0
NKTR,2000-03-09,930.0,940.3125,873.75,913.125,105227,913.125,0.0
NKTR,2000-03-10,901.875,965.625,899.0625,907.5,47067,907.5,0.0
NKTR,2000-03-13,847.5,885.0,832.5,855.46875,40267,855.46875,0.0
NKTR,2000-03-14,855.9375,855.9375,630.0,748.125,107227,748.125,0.0
NKTR,2000-03-15,757.5,767.8125,586.875,669.375,78560,669.375,0.0
NKTR,2000-03-16,708.75,724.6875,484.6875,602.8125,271027,602.8125,0.0
NKTR,2000-03-17,605.625,607.5,544.453125,571.875,62880,571.875,0.0
NKTR,2000-03-20,570.0,645.0,547.5,556.875,93680,556.875,0.0
NKTR,2000-03-21,545.625,590.625,528.75,577.96875,77667,577.96875,0.0
NKTR,2000-03-22,590.625,735.0,589.6875,731.25,104853,731.25,0.0
NKTR,2000-03-23,725.625,750.0,697.5,726.5625,56080,726.5625,0.0
NKTR,2000-03-24,733.125,733.125,691.875,695.625,43453,695.625,0.0
NKTR,2000-03-27,694.6875,697.5,650.625,670.3125,24333,670.3125,0.0
NKTR,2000-03-28,681.5625,681.5625,644.0625,645.0,17627,645.0,0.0
NKTR,2000-03-29,666.5625,682.5,555.46875,563.4375,75133,563.4375,0.0
NKTR,2000-03-30,532.5,564.375,510.0,532.5,105733,532.5,0.0
NKTR,2000-03-31,567.65625,588.75,532.03125,558.75,116333,558.75,0.0
NKTR,2000-04-03,570.0,582.65625,555.0,560.15625,61707,560.15625,0.0
NKTR,2000-04-04,567.65625,567.65625,507.65625,563.4375,63520,563.4375,0.0
NKTR,2000-04-05,540.0,626.25,528.75,623.4375,80413,623.4375,0.0
NKTR,2000-04-06,635.625,666.5625,600.0,617.8125,42000,617.8125,0.0
NKTR,2000-04-07,637.5,648.75,597.65625,613.125,37040,613.125,0.0
NKTR,2000-04-10,595.546875,645.0,570.0,595.3125,23867,595.3125,0.0
NKTR,2000-04-11,577.5,581.25,529.6875,536.25,23960,536.25,0.0
NKTR,2000-04-12,540.0,541.875,491.25,493.125,50840,493.125,0.0
NKTR,2000-04-13,495.0,500.625,468.75,486.09375,30813,486.09375,0.0
NKTR,2000-04-14,451.875,455.625,315.9375,352.5,108413,352.5,0.0
NKTR,2000-04-17,323.90625,434.0625,322.5,347.34375,85133,347.34375,0.0
NKTR,2000-04-18,364.6875,415.3125,357.65625,412.5,85613,412.5,0.0
NKTR,2000-04-19,431.25,453.75,408.75,435.0,70613,435.0,0.0
NKTR,2000-04-20,435.0,435.0,375.0,390.9375,21547,390.9375,0.0
NKTR,2000-04-24,369.84375,378.75,345.9375,374.0625,20493,374.0625,0.0
NKTR,2000-04-25,383.4375,404.0625,362.8125,400.3125,23613,400.3125,0.0
NKTR,2000-04-26,405.0,424.6875,397.5,399.375,31880,399.375,0.0
NKTR,2000-04-27,375.0,414.375,367.5,411.09375,10813,411.09375,0.0
NKTR,2000-04-28,418.125,469.6875,410.625,464.0625,66467,464.0625,0.0
NKTR,2000-05-01,468.75,528.75,467.34375,525.0,51773,525.0,0.0
NKTR,2000-05-02,525.9375,549.375,498.75,509.0625,65293,509.0625,0.0
NKTR,2000-05-03,489.609375,532.5,471.5625,529.6875,12320,529.6875,0.0
NKTR,2000-05-04,526.171875,573.75,524.0625,550.546875,23693,550.546875,0.0
NKTR,2000-05-05,537.1875,572.8125,536.25,562.03125,41067,562.03125,0.0
NKTR,2000-05-08,544.6875,549.84375,515.625,526.875,15387,526.875,0.0
NKTR,2000-05-09,538.125,555.0,492.1875,505.78125,13227,505.78125,0.0
NKTR,2000-05-10,509.53125,510.0,455.625,467.8125,21240,467.8125,0.0
NKTR,2000-05-11,470.625,480.9375,451.875,465.0,25520,465.0,0.0
NKTR,2000-05-12,457.5,496.875,451.875,483.75,23693,483.75,0.0
NKTR,2000-05-15,496.875,525.0,495.46875,509.0625,13787,509.0625,0.0
NKTR,2000-05-16,558.75,560.625,537.1875,541.875,17133,541.875,0.0
NKTR,2000-05-17,551.71875,555.0,539.53125,551.25,46200,551.25,0.0
NKTR,2000-05-18,551.25,557.8125,531.5625,536.25,16373,536.25,0.0
NKTR,2000-05-19,528.75,540.0,515.625,532.5,14560,532.5,0.0
NKTR,2000-05-22,543.75,544.21875,472.5,532.5,20013,532.5,0.0
NKTR,2000-05-23,518.4375,560.625,517.5,529.6875,31827,529.6875,0.0
NKTR,2000-05-24,513.75,517.96875,480.46875,506.71875,18067,506.71875,0.0
NKTR,2000-05-25,511.40625,524.53125,495.9375,510.0,17067,510.0,0.0
NKTR,2000-05-26,506.25,523.125,495.0,522.1875,14573,522.1875,0.0
NKTR,2000-05-30,538.125,619.6875,538.125,619.6875,54680,619.6875,0.0
NKTR,2000-05-31,579.375,606.5625,545.625,545.625,45507,545.625,0.0
NKTR,2000-06-01,566.25,614.0625,566.25,612.1875,37840,612.1875,0.0
NKTR,2000-06-02,623.4375,682.5,620.625,646.40625,46493,646.40625,0.0
NKTR,2000-06-05,648.75,651.09375,612.65625,637.5,24387,637.5,0.0
NKTR,2000-06-06,639.375,690.9375,637.5,653.4375,27093,653.4375,0.0
NKTR,2000-06-07,671.25,673.125,617.8125,652.5,18480,652.5,0.0
NKTR,2000-06-08,644.0625,660.0,630.0,630.0,32733,630.0,0.0
NKTR,2000-06-09,630.0,645.9375,628.59375,630.9375,77373,630.9375,0.0
NKTR,2000-06-12,636.5625,636.5625,575.625,600.0,71280,600.0,0.0
NKTR,2000-06-13,592.5,600.9375,578.4375,594.84375,43440,594.84375,0.0
NKTR,2000-06-14,601.875,617.8125,588.75,588.75,34053,588.75,0.0
NKTR,2000-06-15,607.5,615.9375,599.0625,605.625,40973,605.625,0.0
NKTR,2000-06-16,606.09375,640.3125,600.9375,634.6875,20733,634.6875,0.0
NKTR,2000-06-19,634.6875,671.25,620.625,671.25,11627,671.25,0.0
NKTR,2000-06-20,669.84375,741.5625,666.09375,712.5,42907,712.5,0.0
NKTR,2000-06-21,713.90625,714.375,687.1875,710.625,17813,710.625,0.0
NKTR,2000-06-22,707.8125,708.75,643.125,645.0,22387,645.0,0.0
NKTR,2000-06-23,649.21875,708.75,649.21875,670.3125,27413,670.3125,0.0
NKTR,2000-06-26,690.0,732.1875,680.625,729.0234375,47453,729.0234375,0.0
NKTR,2000-06-27,729.375,777.1875,717.1875,757.5,56453,757.5,0.0
NKTR,2000-06-28,755.625,823.125,746.25,815.15625,42800,815.15625,0.0
NKTR,2000-06-29,786.5625,812.8125,768.75,768.75,41640,768.75,0.0
NKTR,2000-06-30,763.359375,771.328125,723.75,761.015625,52333,761.015625,0.0
NKTR,2000-07-03,750.0,768.28125,729.375,750.46875,7493,750.46875,0.0
NKTR,2000-07-05,750.0,755.625,731.25,736.875,45173,736.875,0.0
NKTR,2000-07-06,744.375,748.125,731.25,740.15625,31813,740.15625,0.0
NKTR,2000-07-07,747.65625,751.875,740.15625,744.4921875,44547,744.4921875,0.0
NKTR,2000-07-10,750.0,776.71875,731.25,746.71875,54613,746.71875,0.0
NKTR,2000-07-11,745.3125,789.375,745.3125,782.34375,68787,782.34375,0.0
NKTR,2000-07-12,792.1875,814.6875,750.0,757.5,52747,757.5,0.0
NKTR,2000-07-13,757.5,765.0,702.1875,715.3125,49080,715.3125,0.0
NKTR,2000-07-14,718.125,724.6875,675.0,694.6875,26280,694.6875,0.0
NKTR,2000-07-17,683.4375,723.75,676.875,716.25,44987,716.25,0.0
NKTR,2000-07-18,731.25,768.75,712.96875,716.25,25560,716.25,0.0
NKTR,2000-07-19,730.3125,733.125,700.3125,700.78125,45733,700.78125,0.0
NKTR,2000-07-20,697.5,723.75,692.8125,720.0,20453,720.0,0.0
NKTR,2000-07-21,717.890625,720.9375,697.5,697.5,36707,697.5,0.0
NKTR,2000-07-24,719.0625,719.0625,682.5,708.75,19493,708.75,0.0
NKTR,2000-07-25,708.984375,708.984375,670.78125,688.125,21573,688.125,0.0
NKTR,2000-07-26,687.65625,723.28125,648.75,677.8125,27200,677.8125,0.0
NKTR,2000-07-27,678.75,686.25,645.0,645.0,11547,645.0,0.0
NKTR,2000-07-28,644.0625,662.8125,618.75,630.0,32933,630.0,0.0
NKTR,2000-07-31,636.5625,649.6875,600.0,608.90625,30400,608.90625,0.0
NKTR,2000-08-01,607.5,671.25,607.5,654.84375,44187,654.84375,0.0
NKTR,2000-08-02,653.90625,704.0625,626.71875,683.4375,22333,683.4375,0.0
NKTR,2000-08-03,665.625,678.75,641.25,667.5,13653,667.5,0.0
NKTR,2000-08-04,678.75,691.875,646.875,675.9375,9987,675.9375,0.0
NKTR,2000-08-07,675.9375,697.5,675.0,696.5625,7480,696.5625,0.0
NKTR,2000-08-08,705.0,708.75,690.0,705.0,10813,705.0,0.0
NKTR,2000-08-09,711.09375,713.4375,652.03125,656.25,27013,656.25,0.0
NKTR,2000-08-10,656.484375,658.59375,615.0,641.25,22107,641.25,0.0
NKTR,2000-08-11,626.25,641.25,621.09375,637.5,21947,637.5,0.0
NKTR,2000-08-14,652.5,674.0625,630.9375,631.40625,11773,631.40625,0.0
NKTR,2000-08-15,630.0,635.625,611.25,613.125,10293,613.125,0.0
NKTR,2000-08-16,625.3125,637.5,611.25,637.5,13307,637.5,0.0
NKTR,2000-08-17,622.5,663.75,618.75,649.21875,8893,649.21875,0.0
NKTR,2000-08-18,658.359375,675.0,656.25,673.59375,14440,673.59375,0.0
NKTR,2000-08-21,674.53125,680.625,652.96875,673.125,18187,673.125,0.0
NKTR,2000-08-22,647.109375,694.6875,646.875,694.6875,18267,694.6875,0.0
NKTR,2000-08-23,697.5,705.0,663.75,705.0,20667,705.0,2.0
NKTR,2000-08-24,712.5,781.875,704.0625,750.0,50673,750.0,0.0
NKTR,2000-08-25,763.125,840.9375,761.25,795.0,51713,795.0,0.0
NKTR,2000-08-28,793.125,806.25,708.75,727.5,31153,727.5,0.0
NKTR,2000-08-29,721.40625,796.875,720.0,751.875,17107,751.875,0.0
NKTR,2000-08-30,750.9375,751.875,731.25,750.9375,11200,750.9375,0.0
NKTR,2000-08-31,750.9375,759.375,735.0,757.5,33167,757.5,0.0
NKTR,2000-09-01,759.375,759.375,742.5,751.875,20460,751.875,0.0
NKTR,2000-09-05,750.0,750.9375,697.5,703.125,14240,703.125,0.0
NKTR,2000-09-06,688.125,716.25,678.75,691.875,51720,691.875,0.0
NKTR,2000-09-07,686.25,746.25,684.375,736.875,21373,736.875,0.0
NKTR,2000-09-08,736.875,740.625,689.0625,694.453125,17740,694.453125,0.0
NKTR,2000-09-11,682.96875,720.0,645.0,649.6875,18867,649.6875,0.0
NKTR,2000-09-12,653.90625,709.6875,641.25,693.75,20333,693.75,0.0
NKTR,2000-09-13,696.5625,712.5,671.25,691.875,15607,691.875,0.0
NKTR,2000-09-14,684.375,749.0625,658.125,682.5,22580,682.5,0.0
NKTR,2000-09-15,667.5,724.6875,666.5625,716.484375,19820,716.484375,0.0
