symbol,date,open,high,low,close,volume,adjclose
MRAM,2016-10-07,9.100000381469727,9.989999771118164,8.0,8.020000457763672,1793700,8.020000457763672
MRAM,2016-10-10,8.0,8.376999855041504,8.0,8.0,267600,8.0
MRAM,2016-10-11,8.0,8.140000343322754,7.449999809265137,7.5,282400,7.5
MRAM,2016-10-12,7.5,7.590000152587891,7.5,7.5,99000,7.5
MRAM,2016-10-13,7.5,7.627999782562256,6.150000095367432,6.78000020980835,145400,6.78000020980835
MRAM,2016-10-14,6.579999923706055,6.800000190734863,6.28000020980835,6.5,115300,6.5
MRAM,2016-10-17,6.650000095367432,6.690000057220459,6.25,6.690000057220459,162200,6.690000057220459
MRAM,2016-10-18,6.75,6.75,6.400000095367432,6.619999885559082,82100,6.619999885559082
MRAM,2016-10-19,6.75,6.75,6.400000095367432,6.559999942779541,22000,6.559999942779541
MRAM,2016-10-20,6.409999847412109,6.679999828338623,6.409999847412109,6.610000133514404,49400,6.610000133514404
MRAM,2016-10-21,6.510000228881836,6.650000095367432,6.449999809265137,6.5,90500,6.5
MRAM,2016-10-24,6.539999961853027,6.590000152587891,6.429999828338623,6.460000038146973,19100,6.460000038146973
MRAM,2016-10-25,6.460000038146973,6.692999839782715,6.25,6.329999923706055,57100,6.329999923706055
MRAM,2016-10-26,6.289999961853027,7.360000133514404,6.260000228881836,7.360000133514404,98000,7.360000133514404
MRAM,2016-10-27,7.300000190734863,7.650000095367432,6.860000133514404,7.5,275300,7.5
MRAM,2016-10-28,7.510000228881836,7.519999980926514,6.590000152587891,6.820000171661377,55300,6.820000171661377
MRAM,2016-10-31,6.880000114440918,6.900000095367432,6.590000152587891,6.659999847412109,39600,6.659999847412109
MRAM,2016-11-01,6.400000095367432,7.300000190734863,6.400000095367432,7.25,19000,7.25
MRAM,2016-11-02,7.420000076293945,7.420000076293945,6.75,6.980000019073486,54100,6.980000019073486
MRAM,2016-11-03,7.199999809265137,7.199999809265137,6.449999809265137,6.590000152587891,68400,6.590000152587891
MRAM,2016-11-04,6.929999828338623,7.0,6.46999979019165,6.869999885559082,44300,6.869999885559082
MRAM,2016-11-07,7.25,7.25,6.75,6.840000152587891,24000,6.840000152587891
MRAM,2016-11-08,6.869999885559082,7.190000057220459,6.75,7.039999961853027,19300,7.039999961853027
MRAM,2016-11-09,6.980000019073486,7.25,6.900000095367432,6.920000076293945,13200,6.920000076293945
MRAM,2016-11-10,7.25,7.25,6.900000095367432,7.03000020980835,9600,7.03000020980835
MRAM,2016-11-11,7.0,7.0,6.800000190734863,6.800000190734863,9700,6.800000190734863
MRAM,2016-11-14,6.800000190734863,7.164999961853027,6.771999835968018,6.929999828338623,36100,6.929999828338623
MRAM,2016-11-15,7.489999771118164,7.599999904632568,6.809999942779541,6.909999847412109,33900,6.909999847412109
MRAM,2016-11-16,7.199999809265137,7.5279998779296875,6.949999809265137,6.960000038146973,17600,6.960000038146973
MRAM,2016-11-17,7.039999961853027,7.039999961853027,6.860000133514404,6.860000133514404,22800,6.860000133514404
MRAM,2016-11-18,7.480000019073486,7.480000019073486,6.800000190734863,7.199999809265137,30800,7.199999809265137
MRAM,2016-11-21,7.190000057220459,7.21999979019165,7.0,7.21999979019165,36600,7.21999979019165
MRAM,2016-11-22,7.199999809265137,7.25,7.150000095367432,7.230000019073486,27000,7.230000019073486
MRAM,2016-11-23,7.28000020980835,7.28000020980835,6.900000095367432,7.070000171661377,136900,7.070000171661377
MRAM,2016-11-25,7.070000171661377,7.289999961853027,7.070000171661377,7.289999961853027,9500,7.289999961853027
MRAM,2016-11-28,7.170000076293945,7.239999771118164,7.0,7.230000019073486,18400,7.230000019073486
MRAM,2016-11-29,7.170000076293945,7.329999923706055,7.150000095367432,7.329999923706055,21100,7.329999923706055
MRAM,2016-11-30,7.28000020980835,7.400000095367432,7.199999809265137,7.340000152587891,8300,7.340000152587891
MRAM,2016-12-01,7.349999904632568,7.590000152587891,7.300000190734863,7.5,22900,7.5
MRAM,2016-12-02,7.5,7.5,7.210000038146973,7.369999885559082,28200,7.369999885559082
MRAM,2016-12-05,7.440000057220459,7.639999866485596,7.170000076293945,7.389999866485596,42100,7.389999866485596
MRAM,2016-12-06,7.449999809265137,7.449999809265137,7.21999979019165,7.300000190734863,100700,7.300000190734863
MRAM,2016-12-07,7.28000020980835,7.5,7.28000020980835,7.349999904632568,29000,7.349999904632568
MRAM,2016-12-08,7.349999904632568,7.480000019073486,7.25,7.349999904632568,30800,7.349999904632568
