symbol,date,open,high,low,close,volume,adjclose
PSMR,2021-04-01,20.790000915527344,20.790000915527344,20.691999435424805,20.722999572753906,10400,20.722999572753906
PSMR,2021-04-05,20.920000076293945,20.920000076293945,20.867000579833984,20.867000579833984,300,20.867000579833984
PSMR,2021-04-06,20.860000610351562,20.860000610351562,20.839000701904297,20.839000701904297,800,20.839000701904297
PSMR,2021-04-07,20.889999389648438,20.899999618530273,20.861000061035156,20.863000869750977,1600,20.863000869750977
PSMR,2021-04-08,20.959999084472656,20.989999771118164,20.959999084472656,20.989999771118164,39100,20.989999771118164
PSMR,2021-04-09,20.969999313354492,21.030000686645508,20.969999313354492,21.030000686645508,1400,21.030000686645508
PSMR,2021-04-12,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492,0,20.969999313354492
PSMR,2021-04-13,21.0,21.0,21.0,21.0,100,21.0
PSMR,2021-04-14,21.06999969482422,21.166000366210938,20.96500015258789,20.96500015258789,4800,20.96500015258789
PSMR,2021-04-15,21.06100082397461,21.06100082397461,21.06100082397461,21.06100082397461,1800,21.06100082397461
PSMR,2021-04-16,21.128999710083008,21.1299991607666,21.089000701904297,21.089000701904297,900,21.089000701904297
PSMR,2021-04-19,21.139999389648438,21.139999389648438,21.038999557495117,21.038999557495117,500,21.038999557495117
PSMR,2021-04-20,20.951000213623047,20.951000213623047,20.951000213623047,20.951000213623047,0,20.951000213623047
PSMR,2021-04-21,21.05500030517578,21.05500030517578,21.05500030517578,21.05500030517578,25500,21.05500030517578
PSMR,2021-04-22,20.957000732421875,20.957000732421875,20.957000732421875,20.957000732421875,0,20.957000732421875
PSMR,2021-04-23,21.1299991607666,21.18000030517578,21.052000045776367,21.052000045776367,1700,21.052000045776367
PSMR,2021-04-26,21.25,21.25,21.06999969482422,21.06999969482422,200,21.06999969482422
PSMR,2021-04-27,21.1200008392334,21.15999984741211,21.06999969482422,21.06999969482422,23200,21.06999969482422
PSMR,2021-04-28,21.077999114990234,21.077999114990234,21.077999114990234,21.077999114990234,0,21.077999114990234
PSMR,2021-04-29,21.139999389648438,21.18000030517578,21.1200008392334,21.1200008392334,2900,21.1200008392334
PSMR,2021-04-30,21.1200008392334,21.139999389648438,21.06100082397461,21.06100082397461,6500,21.06100082397461
PSMR,2021-05-03,21.089000701904297,21.089000701904297,21.089000701904297,21.089000701904297,0,21.089000701904297
PSMR,2021-05-04,21.040000915527344,21.093000411987305,21.040000915527344,21.093000411987305,17100,21.093000411987305
PSMR,2021-05-05,21.131999969482422,21.200000762939453,21.10099983215332,21.10099983215332,1700,21.10099983215332
PSMR,2021-05-06,21.1299991607666,21.18000030517578,21.1299991607666,21.176000595092773,800,21.176000595092773
PSMR,2021-05-07,21.280000686645508,21.280000686645508,21.2549991607666,21.2549991607666,1400,21.2549991607666
PSMR,2021-05-10,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,7600,21.170000076293945
PSMR,2021-05-11,21.05900001525879,21.05900001525879,21.05900001525879,21.05900001525879,100,21.05900001525879
PSMR,2021-05-12,20.827999114990234,20.827999114990234,20.827999114990234,20.827999114990234,15200,20.827999114990234
PSMR,2021-05-13,20.989999771118164,20.989999771118164,20.989999771118164,20.989999771118164,15200,20.989999771118164
PSMR,2021-05-14,21.159000396728516,21.159000396728516,21.159000396728516,21.159000396728516,15200,21.159000396728516
PSMR,2021-05-17,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,15200,21.110000610351562
PSMR,2021-05-18,21.030000686645508,21.030000686645508,21.030000686645508,21.030000686645508,15200,21.030000686645508
PSMR,2021-05-19,20.90999984741211,21.010000228881836,20.90999984741211,20.983999252319336,9300,20.983999252319336
PSMR,2021-05-20,21.1299991607666,21.1299991607666,21.040000915527344,21.093000411987305,600,21.093000411987305
PSMR,2021-05-21,21.170000076293945,21.170000076293945,21.09600067138672,21.09600067138672,200,21.09600067138672
PSMR,2021-05-24,21.20800018310547,21.20800018310547,21.20800018310547,21.20800018310547,100,21.20800018310547
PSMR,2021-05-25,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,21.190000534057617
PSMR,2021-05-26,21.222000122070312,21.222000122070312,21.222000122070312,21.222000122070312,100,21.222000122070312
PSMR,2021-05-27,21.26099967956543,21.26099967956543,21.26099967956543,21.26099967956543,100,21.26099967956543
PSMR,2021-05-28,21.350000381469727,21.350000381469727,21.280000686645508,21.280000686645508,200,21.280000686645508
PSMR,2021-06-01,21.350000381469727,21.350000381469727,21.260000228881836,21.260000228881836,200,21.260000228881836
PSMR,2021-06-02,21.270000457763672,21.270000457763672,21.270000457763672,21.270000457763672,0,21.270000457763672
PSMR,2021-06-03,21.229999542236328,21.229999542236328,21.229999542236328,21.229999542236328,100,21.229999542236328
PSMR,2021-06-04,21.31999969482422,21.31999969482422,21.31999969482422,21.31999969482422,0,21.31999969482422
PSMR,2021-06-07,21.3700008392334,21.3700008392334,21.31999969482422,21.31999969482422,8000,21.31999969482422
PSMR,2021-06-08,21.389999389648438,21.389999389648438,21.31999969482422,21.31999969482422,3000,21.31999969482422
PSMR,2021-06-09,21.308000564575195,21.308000564575195,21.308000564575195,21.308000564575195,0,21.308000564575195
PSMR,2021-06-10,21.368999481201172,21.368999481201172,21.368999481201172,21.368999481201172,0,21.368999481201172
PSMR,2021-06-11,21.399999618530273,21.399999618530273,21.391000747680664,21.391000747680664,900,21.391000747680664
PSMR,2021-06-14,21.3700008392334,21.402999877929688,21.309999465942383,21.402999877929688,500,21.402999877929688
PSMR,2021-06-15,21.381000518798828,21.381000518798828,21.381000518798828,21.381000518798828,0,21.381000518798828
PSMR,2021-06-16,21.360000610351562,21.389999389648438,21.270000457763672,21.354000091552734,600,21.354000091552734
PSMR,2021-06-17,21.40999984741211,21.40999984741211,21.299999237060547,21.356000900268555,200,21.356000900268555
PSMR,2021-06-18,21.23900032043457,21.23900032043457,21.23900032043457,21.23900032043457,0,21.23900032043457
PSMR,2021-06-21,21.25,21.364999771118164,21.25,21.364999771118164,100,21.364999771118164
PSMR,2021-06-22,21.290000915527344,21.368000030517578,21.280000686645508,21.368000030517578,13200,21.368000030517578
PSMR,2021-06-23,21.368999481201172,21.368999481201172,21.368999481201172,21.368999481201172,700,21.368999481201172
PSMR,2021-06-24,21.416000366210938,21.416000366210938,21.416000366210938,21.416000366210938,0,21.416000366210938
PSMR,2021-06-25,21.44499969482422,21.44499969482422,21.44499969482422,21.44499969482422,0,21.44499969482422
PSMR,2021-06-28,21.520000457763672,21.520000457763672,21.454999923706055,21.454999923706055,300,21.454999923706055
PSMR,2021-06-29,21.447999954223633,21.447999954223633,21.447999954223633,21.447999954223633,0,21.447999954223633
PSMR,2021-06-30,21.46299934387207,21.46299934387207,21.46299934387207,21.46299934387207,0,21.46299934387207
PSMR,2021-07-01,21.493000030517578,21.493000030517578,21.493000030517578,21.493000030517578,0,21.493000030517578
PSMR,2021-07-02,21.54800033569336,21.54800033569336,21.54800033569336,21.54800033569336,0,21.54800033569336
PSMR,2021-07-06,21.52899932861328,21.52899932861328,21.52899932861328,21.52899932861328,0,21.52899932861328
PSMR,2021-07-07,21.53499984741211,21.53499984741211,21.53499984741211,21.53499984741211,0,21.53499984741211
PSMR,2021-07-08,21.360000610351562,21.45400047302246,21.360000610351562,21.45400047302246,100,21.45400047302246
PSMR,2021-07-09,21.56399917602539,21.56399917602539,21.56399917602539,21.56399917602539,0,21.56399917602539
PSMR,2021-07-12,21.584999084472656,21.584999084472656,21.584999084472656,21.584999084472656,0,21.584999084472656
PSMR,2021-07-13,21.54599952697754,21.54599952697754,21.54599952697754,21.54599952697754,100,21.54599952697754
PSMR,2021-07-14,21.55500030517578,21.55500030517578,21.55500030517578,21.55500030517578,100,21.55500030517578
PSMR,2021-07-15,21.52899932861328,21.52899932861328,21.52899932861328,21.52899932861328,0,21.52899932861328
PSMR,2021-07-16,21.469999313354492,21.469999313354492,21.469999313354492,21.469999313354492,0,21.469999313354492
PSMR,2021-07-19,21.229999542236328,21.31599998474121,21.229999542236328,21.31599998474121,3300,21.31599998474121
PSMR,2021-07-20,21.464000701904297,21.464000701904297,21.464000701904297,21.464000701904297,0,21.464000701904297
PSMR,2021-07-21,21.530000686645508,21.530000686645508,21.530000686645508,21.530000686645508,0,21.530000686645508
PSMR,2021-07-22,21.545000076293945,21.545000076293945,21.545000076293945,21.545000076293945,0,21.545000076293945
PSMR,2021-07-23,21.614999771118164,21.614999771118164,21.614999771118164,21.614999771118164,0,21.614999771118164
PSMR,2021-07-26,21.621999740600586,21.621999740600586,21.621999740600586,21.621999740600586,0,21.621999740600586
PSMR,2021-07-27,21.58099937438965,21.58099937438965,21.58099937438965,21.58099937438965,6700,21.58099937438965
PSMR,2021-07-28,21.594999313354492,21.594999313354492,21.594999313354492,21.594999313354492,6700,21.594999313354492
PSMR,2021-07-29,21.625,21.625,21.625,21.625,6700,21.625
PSMR,2021-07-30,21.584999084472656,21.584999084472656,21.584999084472656,21.584999084472656,0,21.584999084472656
PSMR,2021-08-02,21.56599998474121,21.56599998474121,21.56599998474121,21.56599998474121,0,21.56599998474121
PSMR,2021-08-03,21.635000228881836,21.635000228881836,21.635000228881836,21.635000228881836,0,21.635000228881836
PSMR,2021-08-04,21.61400032043457,21.61400032043457,21.61400032043457,21.61400032043457,0,21.61400032043457
PSMR,2021-08-05,21.650999069213867,21.650999069213867,21.650999069213867,21.650999069213867,0,21.650999069213867
PSMR,2021-08-06,21.674999237060547,21.674999237060547,21.674999237060547,21.674999237060547,0,21.674999237060547
PSMR,2021-08-09,21.665000915527344,21.665000915527344,21.665000915527344,21.665000915527344,6700,21.665000915527344
PSMR,2021-08-10,21.672000885009766,21.672000885009766,21.672000885009766,21.672000885009766,0,21.672000885009766
PSMR,2021-08-11,21.69499969482422,21.69499969482422,21.69499969482422,21.69499969482422,0,21.69499969482422
PSMR,2021-08-12,21.731000900268555,21.731000900268555,21.731000900268555,21.731000900268555,0,21.731000900268555
PSMR,2021-08-13,21.736000061035156,21.736000061035156,21.736000061035156,21.736000061035156,0,21.736000061035156
PSMR,2021-08-16,21.75,21.829999923706055,21.75,21.829999923706055,150600,21.829999923706055
PSMR,2021-08-17,21.709999084472656,21.709999084472656,21.670000076293945,21.670000076293945,5000,21.670000076293945
PSMR,2021-08-18,21.650999069213867,21.650999069213867,21.650999069213867,21.650999069213867,0,21.650999069213867
PSMR,2021-08-19,21.641000747680664,21.641000747680664,21.641000747680664,21.641000747680664,0,21.641000747680664
PSMR,2021-08-20,21.72599983215332,21.72599983215332,21.72599983215332,21.72599983215332,0,21.72599983215332
PSMR,2021-08-23,21.700000762939453,21.760000228881836,21.700000762939453,21.760000228881836,500,21.760000228881836
PSMR,2021-08-24,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0,21.760000228881836
PSMR,2021-08-25,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0,21.790000915527344
PSMR,2021-08-26,21.740999221801758,21.740999221801758,21.740999221801758,21.740999221801758,0,21.740999221801758
PSMR,2021-08-27,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,21.809999465942383
PSMR,2021-08-30,21.83099937438965,21.83099937438965,21.83099937438965,21.83099937438965,0,21.83099937438965
PSMR,2021-08-31,21.820999145507812,21.820999145507812,21.820999145507812,21.820999145507812,0,21.820999145507812
PSMR,2021-09-01,21.790000915527344,21.829999923706055,21.78499984741211,21.829999923706055,7100,21.829999923706055
PSMR,2021-09-02,21.840999603271484,21.840999603271484,21.840999603271484,21.840999603271484,0,21.840999603271484
PSMR,2021-09-03,21.8439998626709,21.8439998626709,21.8439998626709,21.8439998626709,0,21.8439998626709
PSMR,2021-09-07,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0,21.809999465942383
PSMR,2021-09-08,21.84000015258789,21.84000015258789,21.75,21.760000228881836,16300,21.760000228881836
PSMR,2021-09-09,21.77899932861328,21.77899932861328,21.77899932861328,21.77899932861328,0,21.77899932861328
PSMR,2021-09-10,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0,21.719999313354492
PSMR,2021-09-13,21.742000579833984,21.742000579833984,21.742000579833984,21.742000579833984,0,21.742000579833984
PSMR,2021-09-14,21.71500015258789,21.71500015258789,21.71500015258789,21.71500015258789,0,21.71500015258789
PSMR,2021-09-15,21.780000686645508,21.780000686645508,21.780000686645508,21.780000686645508,17500,21.780000686645508
PSMR,2021-09-16,21.770000457763672,21.770000457763672,21.770000457763672,21.770000457763672,17500,21.770000457763672
PSMR,2021-09-17,21.702999114990234,21.702999114990234,21.702999114990234,21.702999114990234,0,21.702999114990234
PSMR,2021-09-20,21.440000534057617,21.5,21.420000076293945,21.420000076293945,14900,21.420000076293945
PSMR,2021-09-21,21.58799934387207,21.58799934387207,21.58799934387207,21.58799934387207,0,21.58799934387207
PSMR,2021-09-22,21.667999267578125,21.667999267578125,21.667999267578125,21.667999267578125,0,21.667999267578125
PSMR,2021-09-23,21.781999588012695,21.781999588012695,21.770000457763672,21.770000457763672,200,21.770000457763672
PSMR,2021-09-24,21.78700065612793,21.78700065612793,21.78700065612793,21.78700065612793,0,21.78700065612793
PSMR,2021-09-27,21.770000457763672,21.770000457763672,21.770000457763672,21.770000457763672,0,21.770000457763672
PSMR,2021-09-28,21.601999282836914,21.601999282836914,21.601999282836914,21.601999282836914,0,21.601999282836914
PSMR,2021-09-29,21.69099998474121,21.69099998474121,21.611000061035156,21.611000061035156,200,21.611000061035156
PSMR,2021-09-30,21.545000076293945,21.545000076293945,21.545000076293945,21.545000076293945,0,21.545000076293945
PSMR,2021-10-01,21.63800048828125,21.63800048828125,21.63800048828125,21.63800048828125,100,21.63800048828125
PSMR,2021-10-04,21.52899932861328,21.52899932861328,21.52899932861328,21.52899932861328,0,21.52899932861328
PSMR,2021-10-05,21.700000762939453,21.700000762939453,21.628999710083008,21.628999710083008,200,21.628999710083008
PSMR,2021-10-06,21.652000427246094,21.652000427246094,21.652000427246094,21.652000427246094,100,21.652000427246094
PSMR,2021-10-07,21.715999603271484,21.715999603271484,21.715999603271484,21.715999603271484,0,21.715999603271484
PSMR,2021-10-08,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0,21.719999313354492
PSMR,2021-10-11,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,21.68000030517578
PSMR,2021-10-12,21.672000885009766,21.672000885009766,21.672000885009766,21.672000885009766,100,21.672000885009766
PSMR,2021-10-13,21.709999084472656,21.709999084472656,21.709999084472656,21.709999084472656,100,21.709999084472656
PSMR,2021-10-14,21.829999923706055,21.829999923706055,21.829999923706055,21.829999923706055,0,21.829999923706055
PSMR,2021-10-15,21.84000015258789,21.8700008392334,21.84000015258789,21.8700008392334,91300,21.8700008392334
PSMR,2021-10-18,21.889999389648438,21.889999389648438,21.889999389648438,21.889999389648438,0,21.889999389648438
PSMR,2021-10-19,21.941999435424805,21.941999435424805,21.941999435424805,21.941999435424805,0,21.941999435424805
PSMR,2021-10-20,21.965999603271484,21.965999603271484,21.965999603271484,21.965999603271484,0,21.965999603271484
PSMR,2021-10-21,21.93600082397461,21.992000579833984,21.93600082397461,21.992000579833984,1000,21.992000579833984
PSMR,2021-10-22,21.979999542236328,21.979999542236328,21.979999542236328,21.979999542236328,0,21.979999542236328
PSMR,2021-10-25,22.010000228881836,22.010000228881836,22.010000228881836,22.010000228881836,0,22.010000228881836
PSMR,2021-10-26,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,21.989999771118164
PSMR,2021-10-27,21.945999145507812,21.945999145507812,21.945999145507812,21.945999145507812,0,21.945999145507812
PSMR,2021-10-28,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,21.989999771118164
PSMR,2021-10-29,22.00200080871582,22.00200080871582,22.00200080871582,22.00200080871582,0,22.00200080871582
PSMR,2021-11-01,21.979999542236328,21.979999542236328,21.961000442504883,21.969999313354492,11400,21.969999313354492
PSMR,2021-11-02,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0,22.030000686645508
PSMR,2021-11-03,22.045000076293945,22.045000076293945,22.045000076293945,22.045000076293945,0,22.045000076293945
PSMR,2021-11-04,22.06800079345703,22.06800079345703,22.06800079345703,22.06800079345703,0,22.06800079345703
PSMR,2021-11-05,22.020000457763672,22.020000457763672,22.020000457763672,22.020000457763672,2500,22.020000457763672
PSMR,2021-11-08,22.079999923706055,22.104999542236328,22.079999923706055,22.104999542236328,200,22.104999542236328
PSMR,2021-11-09,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422,0,22.06999969482422
PSMR,2021-11-10,22.03499984741211,22.03499984741211,22.03499984741211,22.03499984741211,0,22.03499984741211
PSMR,2021-11-11,22.05500030517578,22.05500030517578,22.05500030517578,22.05500030517578,0,22.05500030517578
PSMR,2021-11-12,22.07900047302246,22.07900047302246,22.07900047302246,22.07900047302246,0,22.07900047302246
PSMR,2021-11-15,22.020000457763672,22.020000457763672,22.020000457763672,22.020000457763672,4600,22.020000457763672
PSMR,2021-11-16,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,100,22.114999771118164
PSMR,2021-11-17,22.094999313354492,22.094999313354492,22.094999313354492,22.094999313354492,0,22.094999313354492
