symbol,date,open,high,low,close,volume,adjclose,dividends
JGRO,2022-08-09,49.68000030517578,49.68000030517578,49.36000061035156,49.46099853515625,4000,49.248565673828125,0.0
JGRO,2022-08-10,50.68000030517578,50.8120002746582,50.68000030517578,50.8120002746582,800,50.59376525878906,0.0
JGRO,2022-08-11,51.290000915527344,51.290000915527344,50.57500076293945,50.5880012512207,600,50.370731353759766,0.0
JGRO,2022-08-12,51.16999816894531,51.54499816894531,51.16999816894531,51.54499816894531,2400,51.3236198425293,0.0
JGRO,2022-08-15,51.777000427246094,51.93000030517578,51.777000427246094,51.8390007019043,28700,51.616355895996094,0.0
JGRO,2022-08-16,51.90999984741211,52.06999969482422,51.54999923706055,51.874000549316406,8600,51.65120315551758,0.0
JGRO,2022-08-17,51.470001220703125,51.71500015258789,51.1870002746582,51.36199951171875,3800,51.14140701293945,0.0
JGRO,2022-08-18,51.45000076293945,51.630001068115234,51.310001373291016,51.48899841308594,2600,51.26785659790039,0.0
JGRO,2022-08-19,50.810001373291016,50.810001373291016,50.630001068115234,50.6609992980957,13200,50.44340896606445,0.0
JGRO,2022-08-22,50.209999084472656,50.209999084472656,49.51499938964844,49.57600021362305,5200,49.363075256347656,0.0
JGRO,2022-08-23,49.959999084472656,49.959999084472656,49.560001373291016,49.560001373291016,22600,49.347145080566406,0.0
JGRO,2022-08-24,49.72999954223633,50.0,49.709999084472656,49.80799865722656,35600,49.59407424926758,0.0
JGRO,2022-08-25,50.0,50.46099853515625,49.992000579833984,50.46099853515625,16500,50.24427032470703,0.0
JGRO,2022-08-26,50.459999084472656,50.459999084472656,48.74700164794922,48.74700164794922,40000,48.537635803222656,0.0
JGRO,2022-08-29,48.470001220703125,48.58000183105469,48.25,48.25,6200,48.04277038574219,0.0
JGRO,2022-08-30,48.66999816894531,48.66999816894531,47.56999969482422,47.72100067138672,16500,47.51604461669922,0.0
JGRO,2022-08-31,47.75,47.79499816894531,47.44499969482422,47.452999114990234,5200,47.24919509887695,0.0
JGRO,2022-09-01,46.779998779296875,47.29100036621094,46.555999755859375,47.29100036621094,3900,47.087894439697266,0.0
JGRO,2022-09-02,47.84000015258789,47.84000015258789,46.720001220703125,46.84000015258789,5300,46.63882827758789,0.0
JGRO,2022-09-06,46.880001068115234,47.32500076293945,46.400001525878906,46.66999816894531,247600,46.46955490112305,0.0
JGRO,2022-09-07,46.83000183105469,47.689998626708984,46.83000183105469,47.57699966430664,13500,47.372657775878906,0.0
JGRO,2022-09-08,47.56999969482422,48.13999938964844,47.56999969482422,48.13999938964844,2100,47.9332389831543,0.0
JGRO,2022-09-09,49.04999923706055,49.09000015258789,49.0,49.04999923706055,8900,48.839332580566406,0.0
JGRO,2022-09-12,49.52000045776367,49.52000045776367,49.25,49.444000244140625,7100,49.23164367675781,0.0
JGRO,2022-09-13,48.45000076293945,48.45000076293945,47.279998779296875,47.32500076293945,5300,47.121742248535156,0.0
JGRO,2022-09-14,47.400001525878906,47.56999969482422,47.15999984741211,47.46200180053711,3900,47.258155822753906,0.0
JGRO,2022-09-15,47.52000045776367,47.52000045776367,46.880001068115234,47.02199935913086,9700,46.82004928588867,0.0
JGRO,2022-09-16,46.20000076293945,46.612998962402344,46.20000076293945,46.612998962402344,7900,46.41279983520508,0.0
JGRO,2022-09-19,46.65999984741211,46.959999084472656,46.5,46.959999084472656,4900,46.75830841064453,0.0
JGRO,2022-09-20,46.45000076293945,46.720001220703125,46.22999954223633,46.45500183105469,3600,46.25548553466797,0.0
JGRO,2022-09-21,46.667999267578125,46.93000030517578,45.76499938964844,45.76499938964844,10800,45.568443298339844,0.0
JGRO,2022-09-22,45.290000915527344,45.470001220703125,45.02000045776367,45.08000183105469,27500,44.886383056640625,0.0
JGRO,2022-09-23,44.2400016784668,44.34000015258789,43.9010009765625,44.27799987792969,8700,44.087833404541016,0.0
JGRO,2022-09-26,44.619998931884766,44.619998931884766,44.02299880981445,44.10900115966797,5700,43.9195556640625,0.0
JGRO,2022-09-27,44.79999923706055,44.79999923706055,43.88999938964844,44.17100143432617,190400,43.981292724609375,0.0
