symbol,date,open,high,low,close,volume,adjclose,dividends
TXXI,2025-03-13,49.84000015258789,49.917999267578125,49.84000015258789,49.917999267578125,157900,48.94107437133789,0.0
TXXI,2025-03-14,49.85599899291992,49.85599899291992,49.85599899291992,49.85599899291992,100,48.880287170410156,0.0
TXXI,2025-03-17,49.874000549316406,49.874000549316406,49.874000549316406,49.874000549316406,100,48.89793395996094,0.0
TXXI,2025-03-18,49.89400100708008,49.89400100708008,49.89400100708008,49.89400100708008,100,48.91754913330078,0.0
TXXI,2025-03-19,49.869998931884766,49.97999954223633,49.810001373291016,49.91699981689453,1600,48.940093994140625,0.0
TXXI,2025-03-20,50.040000915527344,50.040000915527344,49.935001373291016,49.935001373291016,500,48.957740783691406,0.0
TXXI,2025-03-21,50.060001373291016,50.06999969482422,50.00400161743164,50.00400161743164,1900,49.025394439697266,0.0
TXXI,2025-03-24,49.849998474121094,49.849998474121094,49.849998474121094,49.849998474121094,300,48.8744010925293,0.0
TXXI,2025-03-25,49.779998779296875,49.779998779296875,49.779998779296875,49.779998779296875,200,48.8057746887207,0.0
TXXI,2025-03-26,49.558998107910156,49.558998107910156,49.558998107910156,49.558998107910156,0,48.5890998840332,0.0
TXXI,2025-03-27,49.59000015258789,49.59000015258789,49.54999923706055,49.54999923706055,200,48.58027648925781,0.0
TXXI,2025-03-28,49.722999572753906,49.722999572753906,49.722999572753906,49.722999572753906,100,48.74989700317383,0.0
TXXI,2025-03-31,49.797000885009766,49.797000885009766,49.797000885009766,49.797000885009766,100,48.82244873046875,0.0
TXXI,2025-04-01,49.97999954223633,50.0099983215332,49.90999984741211,49.933998107910156,5200,48.956764221191406,0.0
TXXI,2025-04-02,49.84700012207031,49.84700012207031,49.84700012207031,49.84700012207031,100,48.87146759033203,0.0
TXXI,2025-04-03,50.03300094604492,50.03300094604492,50.03300094604492,50.03300094604492,100,49.0538215637207,0.0
TXXI,2025-04-04,49.97200012207031,49.97200012207031,49.97200012207031,49.97200012207031,100,48.994022369384766,0.0
TXXI,2025-04-07,49.448001861572266,49.448001861572266,49.27299880981445,49.27299880981445,600,48.308692932128906,0.0
TXXI,2025-04-08,48.64500045776367,48.75,48.64500045776367,48.75,100,47.795936584472656,0.0
TXXI,2025-04-09,48.604000091552734,49.16999816894531,48.604000091552734,49.051998138427734,2100,48.09202194213867,0.0
TXXI,2025-04-10,49.290000915527344,49.290000915527344,48.7599983215332,48.7599983215332,700,47.80574035644531,0.0
TXXI,2025-04-11,48.64400100708008,48.64400100708008,48.64400100708008,48.64400100708008,100,47.692012786865234,0.0
TXXI,2025-04-14,49.099998474121094,49.11000061035156,48.94300079345703,48.94300079345703,600,47.98516082763672,0.0
TXXI,2025-04-15,49.084999084472656,49.084999084472656,49.084999084472656,49.084999084472656,100,48.1243782043457,0.0
TXXI,2025-04-16,49.18000030517578,49.18000030517578,49.176998138427734,49.176998138427734,200,48.21458053588867,0.0
TXXI,2025-04-17,49.15999984741211,49.15999984741211,49.15999984741211,49.15999984741211,100,48.197906494140625,0.0
TXXI,2025-04-21,49.369998931884766,49.369998931884766,49.02000045776367,49.02000045776367,500,48.060646057128906,0.0
TXXI,2025-04-22,48.91999816894531,49.00199890136719,48.91999816894531,49.00199890136719,100,48.042999267578125,0.0
TXXI,2025-04-23,49.13600158691406,49.13600158691406,49.13600158691406,49.13600158691406,100,48.174381256103516,0.0
TXXI,2025-04-24,49.31700134277344,49.31700134277344,49.31700134277344,49.31700134277344,100,48.35184097290039,0.0
TXXI,2025-04-25,49.39699935913086,49.39699935913086,49.39699935913086,49.39699935913086,100,48.430274963378906,0.0
TXXI,2025-04-28,49.4900016784668,49.51300048828125,49.4900016784668,49.51300048828125,200,48.544002532958984,0.0
TXXI,2025-04-29,49.55699920654297,49.55699920654297,49.55699920654297,49.55699920654297,100,48.58714294433594,0.0
TXXI,2025-04-30,49.6879997253418,49.6879997253418,49.6879997253418,49.6879997253418,100,48.715572357177734,0.0
TXXI,2025-05-01,49.45600128173828,49.45600128173828,49.45600128173828,49.45600128173828,0,48.71163558959961,0.228
TXXI,2025-05-02,49.29999923706055,49.38999938964844,49.29999923706055,49.38999938964844,200,48.646629333496094,0.0
TXXI,2025-05-05,49.33000183105469,49.33000183105469,49.323001861572266,49.323001861572266,300,48.58063888549805,0.0
TXXI,2025-05-06,49.46099853515625,49.46099853515625,49.46099853515625,49.46099853515625,100,48.71656036376953,0.0
TXXI,2025-05-07,49.516998291015625,49.516998291015625,49.516998291015625,49.516998291015625,100,48.77171325683594,0.0
TXXI,2025-05-08,49.40399932861328,49.40399932861328,49.40399932861328,49.40399932861328,100,48.66041564941406,0.0
TXXI,2025-05-09,49.41400146484375,49.41400146484375,49.41400146484375,49.41400146484375,100,48.670265197753906,0.0
TXXI,2025-05-12,49.45000076293945,49.45000076293945,49.36000061035156,49.40399932861328,300,48.66041564941406,0.0
TXXI,2025-05-13,49.49300003051758,49.49300003051758,49.49300003051758,49.49300003051758,100,48.74807357788086,0.0
TXXI,2025-05-14,49.31700134277344,49.31700134277344,49.31700134277344,49.31700134277344,100,48.574729919433594,0.0
TXXI,2025-05-15,49.349998474121094,49.50600051879883,49.349998474121094,49.49399948120117,300,48.74906539916992,0.0
TXXI,2025-05-16,49.525001525878906,49.525001525878906,49.525001525878906,49.525001525878906,100,48.779598236083984,0.0
TXXI,2025-05-19,49.494998931884766,49.494998931884766,49.494998931884766,49.494998931884766,100,48.75004959106445,0.0
TXXI,2025-05-20,49.43000030517578,49.459999084472656,49.404998779296875,49.404998779296875,300,48.66140365600586,0.0
TXXI,2025-05-21,49.279998779296875,49.279998779296875,49.23099899291992,49.23099899291992,500,48.490020751953125,0.0
TXXI,2025-05-22,49.220001220703125,49.220001220703125,49.220001220703125,49.220001220703125,100,48.47919464111328,0.0
TXXI,2025-05-23,49.17599868774414,49.17599868774414,49.17599868774414,49.17599868774414,100,48.43584442138672,0.0
TXXI,2025-05-27,49.349998474121094,49.374000549316406,49.349998474121094,49.374000549316406,200,48.6308708190918,0.0
TXXI,2025-05-28,49.310001373291016,49.33300018310547,49.310001373291016,49.33300018310547,200,48.59048843383789,0.0
TXXI,2025-05-29,49.37900161743164,49.37900161743164,49.37900161743164,49.37900161743164,100,48.63579559326172,0.0
TXXI,2025-05-30,49.314998626708984,49.314998626708984,49.314998626708984,49.314998626708984,0,48.572757720947266,0.0
TXXI,2025-06-02,49.27000045776367,49.27000045776367,49.069000244140625,49.069000244140625,600,48.48383331298828,0.156
TXXI,2025-06-03,49.0629997253418,49.0629997253418,49.0629997253418,49.0629997253418,100,48.4779052734375,0.0
