symbol,date,open,high,low,close,volume,adjclose,splits
MYSZ,2016-08-09,15600.0,15600.0,15450.0,15600.0,0,15600.0,0.0
MYSZ,2016-08-10,15600.0,15600.0,15600.0,15600.0,0,15600.0,0.0
MYSZ,2016-08-11,15570.0,15570.0,15570.0,15570.0,0,15570.0,0.0
MYSZ,2016-08-12,15570.0,15570.0,15570.0,15570.0,0,15570.0,0.0
MYSZ,2016-08-15,15570.0,15570.0,15570.0,15570.0,0,15570.0,0.0
MYSZ,2016-08-16,15000.0,15570.0,14820.0,14850.0,0,14850.0,0.0
MYSZ,2016-08-17,14850.0,14850.0,14850.0,14850.0,0,14850.0,0.0
MYSZ,2016-08-18,14850.0,14850.0,14850.0,14850.0,0,14850.0,0.0
MYSZ,2016-08-19,14850.0,14850.0,14850.0,14850.0,0,14850.0,0.0
MYSZ,2016-08-22,14850.0,14850.0,14850.0,14850.0,0,14850.0,0.0
MYSZ,2016-08-23,14850.0,14850.0,14850.0,14850.0,0,14850.0,0.0
MYSZ,2016-08-24,14850.0,14850.0,14850.0,14850.0,0,14850.0,0.0
MYSZ,2016-08-25,15450.0,15450.0,15450.0,15450.0,0,15450.0,0.0
MYSZ,2016-08-26,15450.0,15450.0,15450.0,15450.0,0,15450.0,0.0
MYSZ,2016-08-29,15450.0,15450.0,15450.0,15450.0,0,15450.0,0.0
MYSZ,2016-08-30,15450.0,15450.0,15450.0,15450.0,0,15450.0,0.0
MYSZ,2016-08-31,15450.0,15450.0,15450.0,15450.0,0,15450.0,0.0
MYSZ,2016-09-01,15450.0,15450.0,15450.0,15450.0,0,15450.0,0.0
MYSZ,2016-09-02,15450.0,15450.0,15450.0,15450.0,0,15450.0,0.0
MYSZ,2016-09-06,15600.0,15750.0,15600.0,15750.0,1,15750.0,0.0
MYSZ,2016-09-07,15600.0,16350.0,14910.0,16350.0,1,16350.0,0.0
MYSZ,2016-09-08,16350.0,16350.0,16350.0,16350.0,0,16350.0,0.0
MYSZ,2016-09-09,16350.0,16350.0,16350.0,16350.0,0,16350.0,0.0
MYSZ,2016-09-12,16350.0,16350.0,16350.0,16350.0,0,16350.0,0.0
MYSZ,2016-09-13,16350.0,16350.0,16350.0,16350.0,0,16350.0,0.0
MYSZ,2016-09-14,16320.0,16320.0,15720.0,15720.0,1,15720.0,0.0
MYSZ,2016-09-15,15300.0,15750.0,15300.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-16,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-19,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-20,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-21,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-22,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-23,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-26,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-27,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-28,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-29,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-09-30,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-03,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-04,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-05,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-06,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-07,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-10,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-11,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-12,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-13,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-14,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-17,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-18,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-19,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-20,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
MYSZ,2016-10-21,15750.0,15750.0,15750.0,15750.0,0,15750.0,0.0
