symbol,date,open,high,low,close,volume,adjclose,dividends
NRSH,2023-11-30,20.239999771118164,20.333999633789062,20.239999771118164,20.333999633789062,320900,20.119186401367188,0.0
NRSH,2023-12-01,20.364999771118164,20.839000701904297,20.364999771118164,20.839000701904297,800,20.618852615356445,0.0
NRSH,2023-12-04,20.940000534057617,21.030000686645508,20.93000030517578,20.97800064086914,9300,20.756383895874023,0.0
NRSH,2023-12-05,20.510000228881836,20.579999923706055,20.469999313354492,20.511999130249023,8800,20.295305252075195,0.0
NRSH,2023-12-06,20.56800079345703,20.610000610351562,20.41200065612793,20.41200065612793,4700,20.196365356445312,0.0
NRSH,2023-12-07,20.540000915527344,20.56999969482422,20.450000762939453,20.47100067138672,24800,20.254741668701172,0.0
NRSH,2023-12-08,20.5,20.5,20.385000228881836,20.386999130249023,4400,20.171627044677734,0.0
NRSH,2023-12-11,20.5049991607666,20.531999588012695,20.5049991607666,20.531999588012695,300,20.315095901489258,0.0
NRSH,2023-12-12,20.503999710083008,20.503999710083008,20.503999710083008,20.503999710083008,100,20.287391662597656,0.0
NRSH,2023-12-13,20.399999618530273,20.80299949645996,20.389999389648438,20.80299949645996,2700,20.583232879638672,0.0
NRSH,2023-12-14,21.670000076293945,21.809999465942383,21.170000076293945,21.31399917602539,13800,21.08883285522461,0.0
NRSH,2023-12-15,21.371000289916992,21.450000762939453,21.371000289916992,21.3799991607666,3800,21.154136657714844,0.0
NRSH,2023-12-18,21.44499969482422,21.44499969482422,21.368999481201172,21.368999481201172,1700,21.143253326416016,0.0
NRSH,2023-12-19,21.55500030517578,21.71500015258789,21.55500030517578,21.71500015258789,1100,21.485597610473633,0.0
NRSH,2023-12-20,21.844999313354492,21.844999313354492,21.45199966430664,21.45199966430664,1000,21.22537612915039,0.0
NRSH,2023-12-21,21.780000686645508,21.809999465942383,21.770000457763672,21.809999465942383,600,21.579593658447266,0.0
NRSH,2023-12-22,22.104999542236328,22.106000900268555,22.104999542236328,22.106000900268555,600,21.872468948364258,0.0
NRSH,2023-12-26,22.149999618530273,22.180999755859375,22.149999618530273,22.180999755859375,800,21.983470916748047,0.037
NRSH,2023-12-27,22.208999633789062,22.208999633789062,22.208999633789062,22.208999633789062,100,22.011220932006836,0.0
NRSH,2023-12-28,22.191999435424805,22.191999435424805,22.191999435424805,22.191999435424805,100,21.99437141418457,0.0
NRSH,2023-12-29,22.05500030517578,22.05500030517578,22.05500030517578,22.05500030517578,100,21.858592987060547,0.0
NRSH,2024-01-02,22.0,22.0,21.920000076293945,21.95199966430664,200,21.75650978088379,0.0
NRSH,2024-01-03,21.75,21.75,21.700000762939453,21.715999603271484,1100,21.522611618041992,0.0
NRSH,2024-01-04,21.711999893188477,21.711999893188477,21.711999893188477,21.711999893188477,100,21.518646240234375,0.0
NRSH,2024-01-05,21.684999465942383,21.684999465942383,21.684999465942383,21.684999465942383,100,21.491886138916016,0.0
NRSH,2024-01-08,21.690000534057617,21.84000015258789,21.604999542236328,21.827999114990234,3900,21.63361358642578,0.0
NRSH,2024-01-09,21.66900062561035,21.66900062561035,21.559999465942383,21.562000274658203,2400,21.369983673095703,0.0
NRSH,2024-01-10,21.54199981689453,21.57200050354004,21.530000686645508,21.57200050354004,1100,21.379894256591797,0.0
NRSH,2024-01-11,21.360000610351562,21.518999099731445,21.360000610351562,21.513999938964844,600,21.322410583496094,0.0
NRSH,2024-01-12,21.549999237060547,21.59000015258789,21.549999237060547,21.562999725341797,1500,21.370973587036133,0.0
NRSH,2024-01-16,21.5,21.530000686645508,21.336000442504883,21.336000442504883,7600,21.14599609375,0.0
