symbol,date,open,high,low,close,volume,adjclose,dividends,splits
SNT,2000-01-03,3.1980929374694824,3.254199981689453,2.973665952682495,2.973665952682495,6238,1.538114070892334,0.0,0.0
SNT,2000-01-04,2.973665952682495,2.973665952682495,2.7492380142211914,2.9175589084625244,2116,1.509092926979065,0.0,0.0
SNT,2000-01-05,2.8333981037139893,2.861452102661133,2.7492380142211914,2.861452102661133,18826,1.4800719022750854,0.0,0.0
SNT,2000-01-06,2.805345058441162,2.9175589084625244,2.6650779247283936,2.777292013168335,20274,1.4365407228469849,0.0,0.0
SNT,2000-01-07,2.805345058441162,3.029772996902466,2.6931309700012207,3.0017189979553223,5570,1.5526243448257446,0.0,0.0
SNT,2000-01-10,3.029772996902466,3.254199981689453,2.8333981037139893,3.254199981689453,26066,1.683219075202942,0.0,0.0
SNT,2000-01-11,3.1419858932495117,3.3664140701293945,3.08587908744812,3.1980929374694824,70736,1.6541978120803833,0.0,0.0
SNT,2000-01-12,3.08587908744812,3.703054904937744,3.08587908744812,3.4225211143493652,151719,1.7702819108963013,0.0,0.0
SNT,2000-01-13,3.5347349643707275,3.5908420085906982,3.310307025909424,3.478627920150757,32861,1.7993030548095703,0.0,0.0
SNT,2000-01-14,3.310307025909424,3.5347349643707275,3.254199981689453,3.4225211143493652,30299,1.7702819108963013,0.0,0.0
SNT,2000-01-18,3.4225211143493652,3.478627920150757,3.254199981689453,3.254199981689453,48679,1.683219075202942,0.0,0.0
SNT,2000-01-19,3.3664140701293945,3.3664140701293945,3.1980929374694824,3.254199981689453,28071,1.683219075202942,0.0,0.0
SNT,2000-01-20,4.039697170257568,4.123857021331787,3.5347349643707275,3.759161949157715,69510,1.9444078207015991,0.0,0.0
SNT,2000-01-21,3.8713760375976562,3.8713760375976562,3.5908420085906982,3.703054904937744,38542,1.91538667678833,0.0,0.0
SNT,2000-01-24,3.8713760375976562,3.8713760375976562,3.5908420085906982,3.5908420085906982,53692,1.8573453426361084,0.0,0.0
SNT,2000-01-25,3.8152689933776855,3.8713760375976562,3.5347349643707275,3.8152689933776855,22947,1.9734289646148682,0.0,0.0
SNT,2000-01-26,3.675002098083496,3.927483081817627,3.5908420085906982,3.703054904937744,53804,1.91538667678833,0.0,0.0
SNT,2000-01-27,3.5908420085906982,3.8713760375976562,3.5908420085906982,3.6469480991363525,4790,1.8863658905029297,0.0,0.0
SNT,2000-01-28,3.8713760375976562,3.8713760375976562,3.6469480991363525,3.703054904937744,13256,1.91538667678833,0.0,0.0
SNT,2000-01-31,3.8713760375976562,3.8713760375976562,3.5908420085906982,3.5908420085906982,12031,1.8573453426361084,0.0,0.0
SNT,2000-02-01,3.6469480991363525,3.703054904937744,3.6469480991363525,3.703054904937744,36315,1.91538667678833,0.0,0.0
SNT,2000-02-02,3.6188950538635254,3.759161949157715,3.6188950538635254,3.759161949157715,9246,1.9444078207015991,0.0,0.0
SNT,2000-02-03,3.675002098083496,3.675002098083496,3.6188950538635254,3.6188950538635254,5013,1.871855616569519,0.0,0.0
SNT,2000-02-04,3.6188950538635254,3.703054904937744,3.5908420085906982,3.5908420085906982,8912,1.8573453426361084,0.0,0.0
SNT,2000-02-07,3.5908420085906982,3.703054904937744,3.5347349643707275,3.675002098083496,21833,1.900876522064209,0.0,0.0
SNT,2000-02-08,3.675002098083496,3.927483081817627,3.4225211143493652,3.5908420085906982,63161,1.8573453426361084,0.0,0.0
SNT,2000-02-09,3.5627880096435547,3.703054904937744,3.4505739212036133,3.5908420085906982,51019,1.8573453426361084,0.0,0.0
SNT,2000-02-10,3.5908420085906982,4.095804214477539,3.5347349643707275,3.703054904937744,192378,1.91538667678833,0.0,0.0
SNT,2000-02-11,4.039697170257568,4.039697170257568,3.759161949157715,3.759161949157715,74857,1.9444078207015991,0.0,0.0
SNT,2000-02-14,3.8713760375976562,3.8713760375976562,3.8152689933776855,3.8713760375976562,52355,2.0024499893188477,0.0,0.0
SNT,2000-02-15,3.955535888671875,4.039697170257568,3.759161949157715,3.8713760375976562,118301,2.0024499893188477,0.0,0.0
SNT,2000-02-16,3.8713760375976562,3.8713760375976562,3.759161949157715,3.759161949157715,55363,1.9444078207015991,0.0,0.0
SNT,2000-02-17,3.8713760375976562,3.8713760375976562,3.703054904937744,3.843322992324829,9580,1.9879399538040161,0.0,0.0
