symbol,date,open,high,low,close,volume,adjclose,splits
FNGD,2018-01-23,96220.0,96220.0,93000.0,93010.0,4,93010.0,0.0
FNGD,2018-01-24,91760.0,95340.0,90362.0,93444.0,10,93444.0,0.0
FNGD,2018-01-25,91620.0,94260.0,90500.0,93400.0,14,93400.0,0.0
FNGD,2018-01-26,90420.0,91736.0,85880.0,86576.0,7,86576.0,0.0
FNGD,2018-01-29,87296.0,87440.0,84000.0,84000.0,8,84000.0,0.0
FNGD,2018-01-30,89100.0,89240.0,85280.0,86700.0,8,86700.0,0.0
FNGD,2018-01-31,83960.0,85826.0,83100.0,85598.0,10,85598.0,0.0
FNGD,2018-02-01,89340.0,89340.0,84000.0,85240.0,7,85240.0,0.0
FNGD,2018-02-02,89260.0,93260.0,87374.0,93002.0,14,93002.0,0.0
FNGD,2018-02-05,98180.0,104600.0,91736.0,104600.0,31,104600.0,0.0
FNGD,2018-02-06,107000.0,115540.0,95980.0,96040.0,22,96040.0,0.0
FNGD,2018-02-07,95800.0,97920.0,92332.0,96560.0,6,96560.0,0.0
FNGD,2018-02-08,96400.0,106270.0,85740.0,106270.0,24,106270.0,0.0
FNGD,2018-02-09,99000.0,112000.0,98500.0,101758.0,16,101758.0,0.0
FNGD,2018-02-12,95274.0,101000.0,95274.0,96060.0,5,96060.0,0.0
FNGD,2018-02-13,97760.0,97760.0,90230.0,90978.0,7,90978.0,0.0
FNGD,2018-02-14,88500.0,88500.0,83400.0,83520.0,9,83520.0,0.0
FNGD,2018-02-15,81260.0,83918.0,78780.0,78780.0,9,78780.0,0.0
FNGD,2018-02-16,79780.0,81258.0,78670.0,80196.0,9,80196.0,0.0
FNGD,2018-02-20,81620.0,81620.0,76840.0,80000.0,9,80000.0,0.0
FNGD,2018-02-21,78000.0,78400.0,74202.0,78400.0,10,78400.0,0.0
FNGD,2018-02-22,82000.0,82000.0,76860.0,78936.0,4,78936.0,0.0
FNGD,2018-02-23,77600.0,77600.0,74846.0,74902.0,11,74902.0,0.0
