symbol,date,open,high,low,close,volume,adjclose,splits
VTLE,2011-12-15,345.0,364.0,345.0,362.0,332840,362.0,0.0
VTLE,2011-12-16,361.79998779296875,410.6000061035156,355.20001220703125,376.0,29775,376.0,0.0
VTLE,2011-12-19,380.0,380.6000061035156,360.0,365.0,8635,365.0,0.0
VTLE,2011-12-20,366.6000061035156,379.79998779296875,360.6000061035156,379.0,11135,379.0,0.0
VTLE,2011-12-21,372.3999938964844,401.20001220703125,361.6000061035156,396.6000061035156,5180,396.6000061035156,0.0
VTLE,2011-12-22,401.0,410.0,385.6000061035156,391.20001220703125,7100,391.20001220703125,0.0
VTLE,2011-12-23,396.79998779296875,396.79998779296875,390.0,393.3999938964844,2525,393.3999938964844,0.0
VTLE,2011-12-27,394.0,410.0,394.0,404.0,2930,404.0,0.0
VTLE,2011-12-28,406.0,439.79998779296875,401.0,414.6000061035156,6650,414.6000061035156,0.0
VTLE,2011-12-29,418.6000061035156,430.0,406.3999938964844,419.79998779296875,11090,419.79998779296875,0.0
VTLE,2011-12-30,416.3999938964844,446.20001220703125,416.3999938964844,446.0,8495,446.0,0.0
VTLE,2012-01-03,457.79998779296875,457.79998779296875,436.3999938964844,444.3999938964844,16415,444.3999938964844,0.0
VTLE,2012-01-04,446.0,448.79998779296875,436.79998779296875,443.0,6970,443.0,0.0
VTLE,2012-01-05,444.3999938964844,445.79998779296875,432.3999938964844,434.0,2420,434.0,0.0
VTLE,2012-01-06,436.79998779296875,438.20001220703125,410.0,434.6000061035156,6660,434.6000061035156,0.0
VTLE,2012-01-09,439.20001220703125,444.6000061035156,420.0,424.3999938964844,3315,424.3999938964844,0.0
VTLE,2012-01-10,431.0,431.0,418.0,423.79998779296875,4540,423.79998779296875,0.0
VTLE,2012-01-11,416.3999938964844,428.20001220703125,416.3999938964844,421.79998779296875,7790,421.79998779296875,0.0
VTLE,2012-01-12,424.20001220703125,425.0,416.0,416.79998779296875,8825,416.79998779296875,0.0
VTLE,2012-01-13,414.3999938964844,419.20001220703125,395.6000061035156,418.20001220703125,12500,418.20001220703125,0.0
VTLE,2012-01-17,420.6000061035156,434.20001220703125,420.20001220703125,424.0,3135,424.0,0.0
VTLE,2012-01-18,424.0,425.6000061035156,419.6000061035156,419.79998779296875,6335,419.79998779296875,0.0
VTLE,2012-01-19,420.0,426.3999938964844,420.0,422.79998779296875,27360,422.79998779296875,0.0
