symbol,date,open,high,low,close,volume,adjclose,dividends,splits
PCAR,2000-01-03,5.761316776275635,5.860082149505615,5.563786029815674,5.728394985198975,4920750,2.4033122062683105,0.0,0.0
PCAR,2000-01-04,5.703703880310059,5.802468776702881,5.432098865509033,5.465021133422852,2552259,2.292816162109375,0.0,0.0
PCAR,2000-01-05,5.4485602378845215,5.835391044616699,5.440329074859619,5.6872429847717285,3158241,2.3860464096069336,0.0,0.0
PCAR,2000-01-06,5.670782089233398,5.761316776275635,5.514402866363525,5.613169193267822,5295881,2.354971170425415,0.0,0.0
PCAR,2000-01-07,5.60493803024292,5.827159881591797,5.465021133422852,5.827159881591797,4016334,2.444749355316162,0.0,0.0
PCAR,2000-01-10,5.851851940155029,6.0658440589904785,5.794239044189453,6.0658440589904785,2676038,2.5448875427246094,0.0,0.0
PCAR,2000-01-11,6.0,6.0,5.506173133850098,5.613169193267822,2969156,2.354971170425415,0.0,0.0
PCAR,2000-01-12,5.6954731941223145,5.7119340896606445,5.465021133422852,5.547325134277344,3131663,2.327345132827759,0.0,0.0
PCAR,2000-01-13,5.5308637619018555,5.794239044189453,5.514402866363525,5.744855880737305,2010066,2.4102189540863037,0.0,0.0
PCAR,2000-01-14,5.827159881591797,5.9341559410095215,5.63785982131958,5.761316776275635,2089041,2.4171242713928223,0.0,0.0
PCAR,2000-01-18,5.728394985198975,5.893003940582275,5.662550926208496,5.843620777130127,2206744,2.4516541957855225,0.0,0.0
PCAR,2000-01-19,5.9341559410095215,5.9341559410095215,5.63785982131958,5.802468776702881,3023072,2.434389114379883,0.0,0.0
PCAR,2000-01-20,5.855967044830322,5.860082149505615,5.5308637619018555,5.662550926208496,1883250,2.375687837600708,0.0,0.0
PCAR,2000-01-21,5.893003940582275,5.893003940582275,5.5308637619018555,5.662550926208496,2895497,2.375687837600708,0.0,0.0
PCAR,2000-01-24,5.679011821746826,5.6954731941223145,5.382716178894043,5.440329074859619,3926728,2.282456159591675,0.0,0.0
PCAR,2000-01-25,5.423868179321289,5.5308637619018555,5.300412178039551,5.497941970825195,4102903,2.3066279888153076,0.0,0.0
PCAR,2000-01-26,5.580246925354004,5.596707820892334,5.358025074005127,5.399177074432373,1772381,2.265190362930298,0.0,0.0
PCAR,2000-01-27,5.386830806732178,5.596707820892334,5.349793910980225,5.514402866363525,2916759,2.313533306121826,0.0,0.0
PCAR,2000-01-28,5.3333330154418945,5.415637969970703,5.234568119049072,5.2839508056640625,3236456,2.2168493270874023,0.0,0.0
PCAR,2000-01-31,5.349793910980225,5.514402866363525,5.325102806091309,5.456789970397949,3531853,2.2893614768981934,0.0,0.0
PCAR,2000-02-01,5.629630088806152,5.679011821746826,5.497941970825195,5.580246925354004,3476419,2.341156244277954,0.0,0.0
PCAR,2000-02-02,5.596707820892334,5.596707820892334,5.399177074432373,5.481481075286865,2563650,2.2997214794158936,0.0,0.0
PCAR,2000-02-03,5.539094924926758,5.63785982131958,5.456789970397949,5.596707820892334,3098250,2.3480637073516846,0.0,0.0
PCAR,2000-02-04,5.646090984344482,5.679011821746826,5.514402866363525,5.5308637619018555,2862844,2.320439100265503,0.0,0.0
PCAR,2000-02-07,5.514402866363525,5.613169193267822,5.514402866363525,5.572015762329102,5082497,2.3377034664154053,0.0,0.0
PCAR,2000-02-08,5.629630088806152,5.679011821746826,5.596707820892334,5.670782089233398,3278981,2.3791415691375732,0.0,0.0
PCAR,2000-02-09,5.662550926208496,5.679011821746826,5.58847713470459,5.60493803024292,3799913,2.3515164852142334,0.0,0.0
PCAR,2000-02-10,5.629630088806152,5.662550926208496,5.555555820465088,5.646090984344482,3367069,2.3687829971313477,0.0,0.0
PCAR,2000-02-11,5.646090984344482,5.670782089233398,5.580246925354004,5.582304954528809,2550741,2.34202241897583,0.0,0.0
PCAR,2000-02-14,5.572015762329102,5.728394985198975,5.465021133422852,5.7119340896606445,2645663,2.396406412124634,0.0,0.0
PCAR,2000-02-15,5.7119340896606445,5.794239044189453,5.539094924926758,5.720164775848389,2483156,2.39985990524292,0.0,0.0
PCAR,2000-02-16,5.761316776275635,5.925926208496094,5.7119340896606445,5.901235103607178,3935841,2.4930458068847656,0.039506,0.0
PCAR,2000-02-17,5.901235103607178,5.950616836547852,5.744855880737305,5.917695045471191,2885625,2.499997854232788,0.0,0.0
PCAR,2000-02-18,5.876543045043945,5.917695045471191,5.794239044189453,5.893003940582275,5579128,2.4895665645599365,0.0,0.0
PCAR,2000-02-22,5.876543045043945,6.098764896392822,5.827159881591797,5.958847999572754,5604947,2.5173842906951904,0.0,0.0
PCAR,2000-02-23,5.942387104034424,6.074073791503906,5.786007881164551,5.868312835693359,4460569,2.479135513305664,0.0,0.0
PCAR,2000-02-24,5.851851940155029,5.860082149505615,5.563786029815674,5.777778148651123,5776566,2.4408886432647705,0.0,0.0
PCAR,2000-02-25,5.777778148651123,5.843620777130127,5.60493803024292,5.646090984344482,5136413,2.385256052017212,0.0,0.0
PCAR,2000-02-28,5.596707820892334,5.629630088806152,5.4485602378845215,5.58847713470459,4554731,2.3609163761138916,0.0,0.0
PCAR,2000-02-29,5.584362030029297,5.679011821746826,5.497941970825195,5.670782089233398,5258672,2.3956871032714844,0.0,0.0
PCAR,2000-03-01,5.613169193267822,5.744855880737305,5.580246925354004,5.670782089233398,2749697,2.3956871032714844,0.0,0.0
PCAR,2000-03-02,5.60493803024292,5.6954731941223145,5.481481075286865,5.646090984344482,3818138,2.385256052017212,0.0,0.0
PCAR,2000-03-03,5.720164775848389,6.353909015655518,5.679011821746826,6.320988178253174,6090188,2.6703736782073975,0.0,0.0
PCAR,2000-03-06,6.296296119689941,6.296296119689941,5.654321193695068,5.670782089233398,3643481,2.3956871032714844,0.0,0.0
PCAR,2000-03-07,5.707818984985352,5.761316776275635,5.259259223937988,5.390946865081787,9567366,2.2774667739868164,0.0,0.0
PCAR,2000-03-08,5.399177074432373,5.654321193695068,5.267489910125732,5.629630088806152,7993181,2.3783023357391357,0.0,0.0
PCAR,2000-03-09,5.600822925567627,5.670782089233398,5.415637969970703,5.670782089233398,2602378,2.3956871032714844,0.0,0.0
PCAR,2000-03-10,5.670782089233398,5.794239044189453,5.596707820892334,5.60493803024292,2873475,2.367870330810547,0.0,0.0
PCAR,2000-03-13,5.62139892578125,5.839506149291992,5.489712238311768,5.539094924926758,3778650,2.340054512023926,0.0,0.0
PCAR,2000-03-14,5.559670925140381,5.7839508056640625,5.539094924926758,5.572015762329102,3865978,2.353961229324341,0.0,0.0
PCAR,2000-03-15,5.58847713470459,5.958847999572754,5.555555820465088,5.917695045471191,3964697,2.499997854232788,0.0,0.0
PCAR,2000-03-16,5.913579940795898,6.502058029174805,5.868312835693359,6.4691362380981445,5361947,2.7329602241516113,0.0,0.0
PCAR,2000-03-17,6.370369911193848,6.584362030029297,6.205760955810547,6.271605014801025,5725688,2.649512529373169,0.0,0.0
PCAR,2000-03-20,6.238683223724365,6.386830806732178,6.098764896392822,6.115225791931152,3007884,2.583446979522705,0.0,0.0
PCAR,2000-03-21,6.123456954956055,6.452674865722656,6.115225791931152,6.37860107421875,3925969,2.694711685180664,0.0,0.0
PCAR,2000-03-22,6.37860107421875,6.403292179107666,6.106996059417725,6.172840118408203,3160519,2.6077864170074463,0.0,0.0
PCAR,2000-03-23,6.0658440589904785,6.460905075073242,6.057612895965576,6.444444179534912,2660091,2.722529172897339,0.0,0.0
PCAR,2000-03-24,6.436213970184326,6.452674865722656,6.181069850921631,6.37860107421875,2647941,2.694711685180664,0.0,0.0
PCAR,2000-03-27,6.393003940582275,6.393003940582275,6.189300060272217,6.3127570152282715,2387475,2.666896343231201,0.0,0.0
PCAR,2000-03-28,6.246913909912109,6.320988178253174,6.106996059417725,6.115225791931152,2383678,2.583446979522705,0.0,0.0
PCAR,2000-03-29,6.106996059417725,6.353909015655518,5.98353910446167,6.255144119262695,2480119,2.6425580978393555,0.0,0.0
PCAR,2000-03-30,6.111111164093018,6.444444179534912,6.106996059417725,6.3127570152282715,4235794,2.666896343231201,0.0,0.0
PCAR,2000-03-31,6.37860107421875,6.584362030029297,6.181069850921631,6.584362030029297,4978463,2.7816383838653564,0.0,0.0
PCAR,2000-04-03,6.5658440589904785,6.781892776489258,6.485597133636475,6.567901134490967,3524259,2.7746846675872803,0.0,0.0
PCAR,2000-04-04,6.617283821105957,7.144032955169678,6.518518924713135,6.946502208709717,5672531,2.934629440307617,0.0,0.0
PCAR,2000-04-05,6.792181015014648,6.888888835906982,6.641974925994873,6.6831278800964355,3980644,2.823363780975342,0.0,0.0
PCAR,2000-04-06,6.699587821960449,6.699587821960449,6.460905075073242,6.592593193054199,4360331,2.78511643409729,0.0,0.0
PCAR,2000-04-07,6.6831278800964355,6.6831278800964355,6.074073791503906,6.174897193908691,3340491,2.6086554527282715,0.0,0.0
PCAR,2000-04-10,6.222221851348877,6.4691362380981445,6.057612895965576,6.255144119262695,3462750,2.6425580978393555,0.0,0.0
PCAR,2000-04-11,6.197531223297119,6.600822925567627,6.123456954956055,6.543210029602051,3225825,2.7642552852630615,0.0,0.0
PCAR,2000-04-12,6.5514397621154785,6.6666669845581055,6.446502208709717,6.477365970611572,4427916,2.7364377975463867,0.0,0.0
PCAR,2000-04-13,6.534978866577148,6.600822925567627,6.189300060272217,6.255144119262695,4913916,2.6425580978393555,0.0,0.0
PCAR,2000-04-14,6.255144119262695,6.403292179107666,5.893003940582275,5.893003940582275,3648797,2.4895665645599365,0.0,0.0
PCAR,2000-04-17,5.860082149505615,6.41152286529541,5.860082149505615,6.164608955383301,4298822,2.604310989379883,0.0,0.0
PCAR,2000-04-18,6.119341850280762,6.181069850921631,5.893003940582275,6.172840118408203,2264456,2.6077864170074463,0.0,0.0
PCAR,2000-04-19,6.082304954528809,6.115225791931152,5.777778148651123,5.876543045043945,2534794,2.4826128482818604,0.0,0.0
PCAR,2000-04-20,5.825102806091309,5.876543045043945,5.629630088806152,5.860082149505615,2371528,2.475658416748047,0.0,0.0
PCAR,2000-04-24,5.855967044830322,6.098764896392822,5.827159881591797,5.9341559410095215,2345709,2.5069515705108643,0.0,0.0
PCAR,2000-04-25,6.131687164306641,6.131687164306641,5.851851940155029,6.115225791931152,3535650,2.583446979522705,0.0,0.0
PCAR,2000-04-26,6.144032955169678,6.255144119262695,6.0,6.041152000427246,3398203,2.5521535873413086,0.0,0.0
PCAR,2000-04-27,5.958847999572754,6.246913909912109,5.736626148223877,6.189300060272217,3196209,2.6147401332855225,0.0,0.0
PCAR,2000-04-28,6.172840118408203,6.271605014801025,5.942387104034424,6.263373851776123,3133181,2.6460354328155518,0.0,0.0
PCAR,2000-05-01,6.255144119262695,6.337449073791504,5.9094648361206055,6.230453014373779,3132422,2.632124185562134,0.0,0.0
PCAR,2000-05-02,6.168724060058594,6.172840118408203,5.728394985198975,5.769546985626221,5326256,2.437411308288574,0.0,0.0
PCAR,2000-05-03,5.744855880737305,5.777778148651123,5.5308637619018555,5.580246925354004,4516003,2.357438325881958,0.0,0.0
PCAR,2000-05-04,5.572015762329102,5.860082149505615,5.481481075286865,5.744855880737305,3964697,2.426980972290039,0.0,0.0
PCAR,2000-05-05,5.728394985198975,5.893003940582275,5.60493803024292,5.720164775848389,1720744,2.4165496826171875,0.0,0.0
PCAR,2000-05-08,5.646090984344482,5.893003940582275,5.5308637619018555,5.744855880737305,1882491,2.426980972290039,0.0,0.0
PCAR,2000-05-09,5.777778148651123,5.884774208068848,5.497941970825195,5.835391044616699,2386716,2.465228319168091,0.0,0.0
PCAR,2000-05-10,5.814815044403076,5.901235103607178,5.62139892578125,5.679011821746826,2087522,2.3991641998291016,0.0,0.0
PCAR,2000-05-11,5.728394985198975,5.860082149505615,5.580246925354004,5.6954731941223145,2805131,2.4061191082000732,0.0,0.0
PCAR,2000-05-12,5.584362030029297,5.874485969543457,5.541152000427246,5.761316776275635,3399722,2.4339346885681152,0.0,0.0
PCAR,2000-05-15,5.736626148223877,5.876543045043945,5.629630088806152,5.868312835693359,2854491,2.479135513305664,0.0,0.0
PCAR,2000-05-16,5.810699939727783,5.991769790649414,5.794239044189453,5.860082149505615,2642625,2.4924378395080566,0.039506,0.0
PCAR,2000-05-17,5.753086090087891,5.802468776702881,5.662550926208496,5.744855880737305,1512675,2.4434304237365723,0.0,0.0
PCAR,2000-05-18,5.802468776702881,5.851851940155029,5.646090984344482,5.679011821746826,1553681,2.4154250621795654,0.0,0.0
PCAR,2000-05-19,5.555555820465088,5.744855880737305,5.547325134277344,5.646090984344482,2310778,2.4014227390289307,0.0,0.0
PCAR,2000-05-22,5.63785982131958,5.670782089233398,5.473250865936279,5.58847713470459,2603897,2.376918315887451,0.0,0.0
PCAR,2000-05-23,5.534978866577148,5.728394985198975,5.456789970397949,5.489712238311768,2595544,2.334912061691284,0.0,0.0
PCAR,2000-05-24,5.473250865936279,5.975308895111084,5.473250865936279,5.942387104034424,6848044,2.5274441242218018,0.0,0.0
PCAR,2000-05-25,5.843620777130127,5.884774208068848,5.506173133850098,5.539094924926758,2974472,2.355915069580078,0.0,0.0
PCAR,2000-05-26,5.539094924926758,5.835391044616699,5.465021133422852,5.497941970825195,2547703,2.338412046432495,0.0,0.0
PCAR,2000-05-30,5.580246925354004,5.761316776275635,5.580246925354004,5.736626148223877,3205322,2.439929485321045,0.0,0.0
PCAR,2000-05-31,5.6954731941223145,5.786007881164551,5.497941970825195,5.514402866363525,3370106,2.3454129695892334,0.0,0.0
PCAR,2000-06-01,5.514402866363525,5.670782089233398,5.4485602378845215,5.654321193695068,1969819,2.4049224853515625,0.0,0.0
PCAR,2000-06-02,5.63785982131958,5.7572021484375,5.539094924926758,5.6872429847717285,1773900,2.418924570083618,0.0,0.0
PCAR,2000-06-05,5.6872429847717285,5.893003940582275,5.563786029815674,5.646090984344482,3177984,2.4014227390289307,0.0,0.0
PCAR,2000-06-06,5.6954731941223145,5.720164775848389,5.407406806945801,5.407406806945801,3799913,2.2999043464660645,0.0,0.0
PCAR,2000-06-07,5.4485602378845215,5.58847713470459,5.399177074432373,5.563786029815674,4280597,2.3664181232452393,0.0,0.0
